cc_name,year,cc_aid_promise_amt,cc_aid_grants_amt,cc_aid_loans_amt,cc_aid_scholarship_amt,cc_key
MOORPARK,2013,5316542.0,10488923.0,2488997.0,,MOORPARK
MOORPARK,2014,5640221.0,11022685.0,1713984.0,,MOORPARK
MOORPARK,2015,5867806.0,12327128.0,2165408.0,,MOORPARK
MOORPARK,2016,5947294.0,12268095.0,1781605.0,,MOORPARK
MOORPARK,2017,5833605.0,11955318.0,1635549.0,,MOORPARK
MOORPARK,2018,5808535.0,13870107.0,1295456.0,,MOORPARK
MOORPARK,2019,6053371.0,14380350.0,1462538.0,,MOORPARK
MOORPARK,2020,5812761.0,15625799.0,1191578.0,,MOORPARK
MOORPARK,2021,6759406.0,18018760.0,857265.0,,MOORPARK
MOORPARK,2022,6324302.0,27800007.0,921816.0,,MOORPARK
MOORPARK,2023,6656661.0,18629944.0,1039183.0,,MOORPARK
MOORPARK,2024,7777200.0,23670059.0,1060734.0,,MOORPARK
MOORPARK,2025,8045231.0,26408293.0,1435110.0,,MOORPARK
MORENO VALLEY,2011,2704725.0,12986032.0,1088815.0,35979.0,MORENO VALLEY
MORENO VALLEY,2012,3474917.0,9767896.0,1230716.0,8668.0,MORENO VALLEY
MORENO VALLEY,2013,4498065.0,9298939.0,1161533.0,7835.0,MORENO VALLEY
MORENO VALLEY,2014,5183329.0,11009612.0,1166684.0,76625.0,MORENO VALLEY
MORENO VALLEY,2015,5657844.0,12074614.0,1072240.0,85366.0,MORENO VALLEY
MORENO VALLEY,2016,5513457.0,12078167.0,1100060.0,99601.0,MORENO VALLEY
MORENO VALLEY,2017,5229341.0,11015816.0,884036.0,95568.0,MORENO VALLEY
MORENO VALLEY,2018,5524280.0,12530335.0,994795.0,234450.0,MORENO VALLEY
MORENO VALLEY,2019,5749042.0,14122077.0,933678.0,387084.0,MORENO VALLEY
MORENO VALLEY,2020,5853554.0,15344635.0,614520.0,312891.0,MORENO VALLEY
MORENO VALLEY,2021,4655206.0,15705850.0,369801.0,242555.0,MORENO VALLEY
MORENO VALLEY,2022,3744906.0,18755752.0,314880.0,248420.0,MORENO VALLEY
MORENO VALLEY,2023,4201834.0,16893141.0,519348.0,279166.0,MORENO VALLEY
MORENO VALLEY,2024,5001718.0,17257393.0,668691.0,384054.0,MORENO VALLEY
MORENO VALLEY,2025,5674491.0,21926067.0,792972.0,419405.0,MORENO VALLEY
MT SAN ANTONIO,2005,5153860.0,13539471.0,39470.0,55554.0,MT SAN ANTONIO
MT SAN ANTONIO,2006,5592994.0,13649568.0,784976.0,63302.0,MT SAN ANTONIO
MT SAN ANTONIO,2007,5832040.0,13684221.0,908911.0,66086.0,MT SAN ANTONIO
MT SAN ANTONIO,2008,4852746.0,15676571.0,1231949.0,149962.0,MT SAN ANTONIO
MT SAN ANTONIO,2009,5834061.0,19839389.0,1498549.0,278903.0,MT SAN ANTONIO
MT SAN ANTONIO,2010,8170169.0,28095375.0,1601452.0,486075.0,MT SAN ANTONIO
MT SAN ANTONIO,2011,9726872.0,39154684.0,1652191.0,493086.0,MT SAN ANTONIO
MT SAN ANTONIO,2012,14012161.0,42425637.0,2234748.0,613416.0,MT SAN ANTONIO
MT SAN ANTONIO,2013,19531370.0,44692489.0,2305782.0,452287.0,MT SAN ANTONIO
MT SAN ANTONIO,2014,20884207.0,45628860.0,1286084.0,428985.0,MT SAN ANTONIO
MT SAN ANTONIO,2015,21515235.0,47581496.0,1158194.0,434785.0,MT SAN ANTONIO
MT SAN ANTONIO,2016,21083939.0,47251311.0,1297012.0,591009.0,MT SAN ANTONIO
MT SAN ANTONIO,2017,20298489.0,44480344.0,1295200.0,573633.0,MT SAN ANTONIO
MT SAN ANTONIO,2018,20127921.0,50320506.0,1145937.0,563960.0,MT SAN ANTONIO
MT SAN ANTONIO,2019,18776349.0,45617253.0,1053231.0,609130.0,MT SAN ANTONIO
MT SAN ANTONIO,2020,16733328.0,62831533.0,1105586.0,605723.0,MT SAN ANTONIO
MT SAN ANTONIO,2021,13775988.0,58971922.0,807446.0,622398.0,MT SAN ANTONIO
MT SAN ANTONIO,2022,15481093.0,74679873.0,1209777.0,594351.0,MT SAN ANTONIO
MT SAN ANTONIO,2023,16675483.0,69440775.0,1940481.0,791290.0,MT SAN ANTONIO
MT SAN ANTONIO,2024,18292452.0,75569616.0,2466790.0,807584.0,MT SAN ANTONIO
MT SAN ANTONIO,2025,18031402.0,89791137.0,2710904.0,1187120.0,MT SAN ANTONIO
MT. SAN JACINTO,2005,2522566.0,6595024.0,3265161.0,289092.0,MT. SAN JACINTO
MT. SAN JACINTO,2006,2549562.0,5877873.0,2577908.0,241900.0,MT. SAN JACINTO
MT. SAN JACINTO,2007,2470714.0,6436424.0,2276841.0,180111.0,MT. SAN JACINTO
MT. SAN JACINTO,2008,2372250.0,7065834.0,2883047.0,230946.0,MT. SAN JACINTO
MT. SAN JACINTO,2009,3184151.0,10544351.0,4807267.0,353510.0,MT. SAN JACINTO
MT. SAN JACINTO,2010,4869705.0,16689033.0,9988.0,294250.0,MT. SAN JACINTO
MT. SAN JACINTO,2011,5015264.0,18503227.0,3400.0,223891.0,MT. SAN JACINTO
MT. SAN JACINTO,2012,6958316.0,19060691.0,200.0,312858.0,MT. SAN JACINTO
MT. SAN JACINTO,2013,8944079.0,18595906.0,,264028.0,MT. SAN JACINTO
MT. SAN JACINTO,2014,9395868.0,22177621.0,,262981.0,MT. SAN JACINTO
MT. SAN JACINTO,2015,10533287.0,23331945.0,,287119.0,MT. SAN JACINTO
MT. SAN JACINTO,2016,10957453.0,22554962.0,,363127.0,MT. SAN JACINTO
MT. SAN JACINTO,2017,10734606.0,22427731.0,,425160.0,MT. SAN JACINTO
MT. SAN JACINTO,2018,11005546.0,24776342.0,,434578.0,MT. SAN JACINTO
MT. SAN JACINTO,2019,10950967.0,23958537.0,,459626.0,MT. SAN JACINTO
MT. SAN JACINTO,2020,10489150.0,25850569.0,,393759.0,MT. SAN JACINTO
MT. SAN JACINTO,2021,9393269.0,27655584.0,60792.0,412746.0,MT. SAN JACINTO
MT. SAN JACINTO,2022,8349828.0,42718357.0,286954.0,350469.0,MT. SAN JACINTO
MT. SAN JACINTO,2023,9547714.0,35099735.0,816365.0,368876.0,MT. SAN JACINTO
MT. SAN JACINTO,2024,10723865.0,39485059.0,1461441.0,510510.0,MT. SAN JACINTO
MT. SAN JACINTO,2025,10202179.0,50475175.0,2212355.0,668295.0,MT. SAN JACINTO
NAPA,2005,1085146.0,2505635.0,391239.0,80201.0,NAPA
NAPA,2006,898172.0,2333691.0,571917.0,187495.0,NAPA
NAPA,2007,770620.0,2658812.0,501072.0,273317.0,NAPA
NAPA,2008,694384.0,2889951.0,799217.0,148921.0,NAPA
NAPA,2009,763975.0,3494659.0,1144655.0,232308.0,NAPA
NAPA,2010,1208876.0,5358902.0,1140912.0,163602.0,NAPA
NAPA,2011,1381591.0,6804294.0,1252759.0,161586.0,NAPA
NAPA,2012,2434580.0,7544795.0,1060651.0,153977.0,NAPA
NAPA,2013,3256401.0,7089579.0,1053684.0,148073.0,NAPA
NAPA,2014,3532348.0,7058074.0,849592.0,171471.0,NAPA
NAPA,2015,3595276.0,6875891.0,660729.0,216801.0,NAPA
NAPA,2016,3436985.0,6210044.0,695510.0,281872.0,NAPA
NAPA,2017,3119326.0,5659568.0,618828.0,258634.0,NAPA
NAPA,2018,3093262.0,5946717.0,500593.0,264342.0,NAPA
NAPA,2019,2705856.0,5302912.0,348734.0,261399.0,NAPA
NAPA,2020,2775282.0,5997514.0,328664.0,294259.0,NAPA
NAPA,2021,2728918.0,6689737.0,247244.0,218778.0,NAPA
NAPA,2022,2137306.0,7697092.0,218592.0,227869.0,NAPA
NAPA,2023,1962514.0,6921829.0,172926.0,253249.0,NAPA
NAPA,2024,2301486.0,5494375.0,194872.0,275520.0,NAPA
NORCO,2011,2415088.0,10004432.0,659797.0,25255.0,NORCO
NORCO,2012,3352651.0,7992112.0,635073.0,,NORCO
NORCO,2013,4417311.0,7623401.0,649976.0,15368.0,NORCO
NORCO,2014,4839545.0,8997076.0,769780.0,93226.0,NORCO
NORCO,2015,4968851.0,10471754.0,852585.0,90963.0,NORCO
NORCO,2016,5070334.0,10274447.0,663519.0,116241.0,NORCO
NORCO,2017,4910293.0,10258248.0,635142.0,122540.0,NORCO
NORCO,2018,4897459.0,11338567.0,688387.0,157276.0,NORCO
NORCO,2019,4886369.0,11374127.0,575909.0,116708.0,NORCO
NORCO,2020,5257859.0,12287376.0,633995.0,132900.0,NORCO
NORCO,2021,4482309.0,13112990.0,324295.0,234777.0,NORCO
NORCO,2022,3441582.0,16335136.0,188941.0,227568.0,NORCO
NORCO,2023,3995709.0,13409295.0,257282.0,231358.0,NORCO
NORCO,2024,4572233.0,12371193.0,335724.0,293121.0,NORCO
NORCO,2025,5176931.0,15741317.0,345750.0,360286.0,NORCO
OHLONE,2005,811627.0,2650193.0,706019.0,90046.0,OHLONE
OHLONE,2006,749519.0,2441238.0,703089.0,33282.0,OHLONE
OHLONE,2007,668164.0,2586965.0,720955.0,64074.0,OHLONE
OHLONE,2008,631640.0,2845769.0,913321.0,105148.0,OHLONE
OHLONE,2009,711240.0,3641765.0,1274863.0,78878.0,OHLONE
OHLONE,2010,1156965.0,5378243.0,1671704.0,54886.0,OHLONE
OHLONE,2011,1578902.0,6104628.0,1441979.0,54293.0,OHLONE
OHLONE,2012,2488263.0,7008036.0,1299536.0,41688.0,OHLONE
OHLONE,2013,3618429.0,7122105.0,1176217.0,53873.0,OHLONE
OHLONE,2014,3680368.0,7271988.0,943134.0,49342.0,OHLONE
OHLONE,2015,3633425.0,7015088.0,760849.0,58230.0,OHLONE
OHLONE,2016,3503544.0,6887113.0,600654.0,59752.0,OHLONE
OHLONE,2017,3340175.0,6548735.0,537537.0,73780.0,OHLONE
OHLONE,2018,3039691.0,7049657.0,489199.0,53834.0,OHLONE
OHLONE,2019,2919390.0,6716900.0,366594.0,44276.0,OHLONE
OHLONE,2020,2991755.0,7204226.0,316025.0,53846.0,OHLONE
OHLONE,2021,2958635.0,5983744.0,389999.0,24800.0,OHLONE
OHLONE,2022,2527988.0,9329085.0,261654.0,2000.0,OHLONE
OHLONE,2023,2192382.0,5982556.0,583376.0,78755.0,OHLONE
OHLONE,2024,2536599.0,7718936.0,514880.0,89567.0,OHLONE
OHLONE,2025,2861712.0,10086708.0,340785.0,116633.0,OHLONE
ORANGE COAST,2005,3728499.0,10912241.0,2776861.0,129896.0,ORANGE COAST
ORANGE COAST,2006,3780192.0,11006207.0,2954118.0,80173.0,ORANGE COAST
ORANGE COAST,2007,3373377.0,10438684.0,2845055.0,121024.0,ORANGE COAST
ORANGE COAST,2008,2942360.0,11959358.0,3673518.0,32527.0,ORANGE COAST
ORANGE COAST,2009,3416170.0,13899996.0,4214490.0,,ORANGE COAST
ORANGE COAST,2010,4918247.0,18352667.0,3312016.0,60572.0,ORANGE COAST
ORANGE COAST,2011,5192772.0,20253994.0,3227588.0,141913.0,ORANGE COAST
ORANGE COAST,2012,7821157.0,21904906.0,2594017.0,,ORANGE COAST
ORANGE COAST,2013,9546955.0,18237606.0,1912374.0,,ORANGE COAST
ORANGE COAST,2014,10648195.0,22760476.0,2086889.0,,ORANGE COAST
ORANGE COAST,2015,10848203.0,25798649.0,2849413.0,,ORANGE COAST
ORANGE COAST,2016,10978383.0,25127646.0,3370923.0,,ORANGE COAST
ORANGE COAST,2017,10089318.0,24370749.0,4048380.0,,ORANGE COAST
ORANGE COAST,2018,9881260.0,24345638.0,3227737.0,495579.0,ORANGE COAST
ORANGE COAST,2019,9164465.0,23985418.0,2885934.0,622479.0,ORANGE COAST
ORANGE COAST,2020,8494498.0,24724896.0,2558990.0,363298.0,ORANGE COAST
ORANGE COAST,2021,8587648.0,26904133.0,2333053.0,98134.0,ORANGE COAST
ORANGE COAST,2022,7661967.0,39938935.0,2025095.0,500.0,ORANGE COAST
ORANGE COAST,2023,7714177.0,28782091.0,2784473.0,,ORANGE COAST
ORANGE COAST,2024,8018582.0,29515883.0,3953688.0,253011.0,ORANGE COAST
ORANGE COAST,2025,7830971.0,38227517.0,4193758.0,11781.0,ORANGE COAST
OXNARD,2005,1833357.0,4259385.0,,,OXNARD
OXNARD,2006,1809574.0,4112523.0,,,OXNARD
OXNARD,2007,1682368.0,4106479.0,,,OXNARD
OXNARD,2008,1590270.0,4670531.0,,,OXNARD
OXNARD,2009,1794210.0,6140392.0,,29050.0,OXNARD
OXNARD,2010,2519990.0,9289286.0,,,OXNARD
OXNARD,2011,2349867.0,10210855.0,,,OXNARD
OXNARD,2012,3371864.0,12046819.0,,,OXNARD
OXNARD,2013,4158101.0,10740360.0,,,OXNARD
OXNARD,2014,4467313.0,10501096.0,,,OXNARD
OXNARD,2015,4703937.0,11144482.0,,,OXNARD
OXNARD,2016,4741772.0,11552832.0,,,OXNARD
OXNARD,2017,4641193.0,11214408.0,,,OXNARD
OXNARD,2018,4580381.0,13794070.0,,,OXNARD
OXNARD,2019,4793108.0,15845765.0,298686.0,,OXNARD
OXNARD,2020,4600782.0,18423150.0,476813.0,,OXNARD
OXNARD,2021,4333568.0,17963860.0,406426.0,,OXNARD
OXNARD,2022,3824325.0,22071842.0,446796.0,,OXNARD
OXNARD,2023,3924513.0,21531371.0,451493.0,,OXNARD
OXNARD,2024,4312293.0,24712456.0,384652.0,,OXNARD
OXNARD,2025,4604692.0,26844648.0,501645.0,,OXNARD
PALO VERDE,2005,467336.0,825610.0,,,PALO VERDE
PALO VERDE,2006,560213.0,968661.0,,1000.0,PALO VERDE
PALO VERDE,2007,480239.0,728989.0,,,PALO VERDE
PALO VERDE,2008,492556.0,805847.0,,,PALO VERDE
PALO VERDE,2009,525724.0,1122776.0,,18473.0,PALO VERDE
PALO VERDE,2010,618534.0,1645832.0,,11678.0,PALO VERDE
PALO VERDE,2011,734993.0,1740919.0,,3764.0,PALO VERDE
PALO VERDE,2012,874797.0,1616426.0,,9522.0,PALO VERDE
PALO VERDE,2013,1144058.0,1568527.0,,13189.0,PALO VERDE
PALO VERDE,2014,926401.0,1287948.0,,17532.0,PALO VERDE
PALO VERDE,2015,1183450.0,1315763.0,,3650.0,PALO VERDE
PALO VERDE,2016,1222140.0,1013149.0,,8201.0,PALO VERDE
PALO VERDE,2017,1490211.0,1016101.0,,1048.0,PALO VERDE
PALO VERDE,2018,1651361.0,1009235.0,,2950.0,PALO VERDE
PALO VERDE,2019,1370420.0,861751.0,,2750.0,PALO VERDE
PALO VERDE,2020,1633092.0,1136708.0,,9170.0,PALO VERDE
PALO VERDE,2021,1788862.0,872228.0,,6226.0,PALO VERDE
PALO VERDE,2022,2130519.0,2613660.0,,,PALO VERDE
PALO VERDE,2023,2322494.0,2410484.0,,,PALO VERDE
PALO VERDE,2024,1805904.0,2109164.0,,77994.0,PALO VERDE
PALO VERDE,2025,1014445.0,1239127.0,,,PALO VERDE
PALOMAR,2005,2539732.0,4160563.0,569606.0,17985.0,PALOMAR
PALOMAR,2006,2586129.0,4127899.0,746654.0,501998.0,PALOMAR
PALOMAR,2007,2386791.0,4244943.0,810181.0,430758.0,PALOMAR
PALOMAR,2008,2191410.0,4818666.0,1035636.0,463276.0,PALOMAR
PALOMAR,2009,2533330.0,6531654.0,1328422.0,463005.0,PALOMAR
PALOMAR,2010,3948230.0,10465934.0,1352189.0,445792.0,PALOMAR
PALOMAR,2011,4719936.0,14092701.0,1307196.0,485831.0,PALOMAR
PALOMAR,2012,7145367.0,15260706.0,2434249.0,497789.0,PALOMAR
PALOMAR,2013,10262761.0,16237031.0,2704272.0,533817.0,PALOMAR
PALOMAR,2014,10661604.0,18810609.0,1285938.0,546428.0,PALOMAR
PALOMAR,2015,10910740.0,18994627.0,1103635.0,581140.0,PALOMAR
PALOMAR,2016,10655601.0,18658465.0,1074156.0,742312.0,PALOMAR
PALOMAR,2017,10170232.0,17709451.0,947890.0,726730.0,PALOMAR
PALOMAR,2018,10532114.0,20693152.0,821223.0,721177.0,PALOMAR
PALOMAR,2019,10449291.0,22014089.0,821795.0,969804.0,PALOMAR
PALOMAR,2020,9914978.0,26612131.0,714349.0,727763.0,PALOMAR
PALOMAR,2021,8803779.0,26493602.0,482506.0,649279.0,PALOMAR
PALOMAR,2022,7480106.0,38537507.0,579320.0,588560.0,PALOMAR
PALOMAR,2023,7771001.0,21727495.0,1009677.0,721976.0,PALOMAR
PALOMAR,2024,8286877.0,24066282.0,1519289.0,587603.0,PALOMAR
PALOMAR,2025,8841989.0,31958008.0,1781081.0,829965.0,PALOMAR
PASADENA,2005,6851512.0,16904184.0,1063440.0,496979.0,PASADENA
PASADENA,2006,6987604.0,16757923.0,859916.0,282680.0,PASADENA
PASADENA,2007,6068336.0,14834505.0,951945.0,330692.0,PASADENA
PASADENA,2008,4916616.0,17109745.0,1182447.0,347973.0,PASADENA
PASADENA,2009,5712888.0,21723093.0,1759804.0,358212.0,PASADENA
PASADENA,2010,7549803.0,26691404.0,1987774.0,345546.0,PASADENA
PASADENA,2011,8643612.0,32809073.0,2255122.0,252113.0,PASADENA
PASADENA,2012,5174438.0,31602103.0,2332560.0,262702.0,PASADENA
PASADENA,2013,7948171.0,31000706.0,1771102.0,259037.0,PASADENA
PASADENA,2014,15281099.0,31942019.0,1649386.0,745003.0,PASADENA
PASADENA,2015,17422552.0,34922585.0,5264.0,142096.0,PASADENA
PASADENA,2016,16806103.0,35470788.0,1893215.0,703574.0,PASADENA
PASADENA,2017,17527416.0,38100780.0,1433496.0,788930.0,PASADENA
PASADENA,2018,16526285.0,42167698.0,1143443.0,692352.0,PASADENA
PASADENA,2019,16542892.0,41527399.0,1331748.0,796812.0,PASADENA
PASADENA,2020,15112403.0,47513342.0,1154640.0,951589.0,PASADENA
PASADENA,2021,15454413.0,51505783.0,844396.0,950174.0,PASADENA
PASADENA,2022,11118429.0,51407793.0,578845.0,1132294.0,PASADENA
PASADENA,2023,11638645.0,57033071.0,1144189.0,1353656.0,PASADENA
PASADENA,2024,14687087.0,58298836.0,2055051.0,1427925.0,PASADENA
PASADENA,2025,15311415.0,69529431.0,2280471.0,1985871.0,PASADENA
PORTERVILLE,2005,1391356.0,4399455.0,,350.0,PORTERVILLE
PORTERVILLE,2006,1343102.0,4611804.0,,97821.0,PORTERVILLE
PORTERVILLE,2007,1142404.0,4358501.0,,82565.0,PORTERVILLE
PORTERVILLE,2008,1010120.0,4808356.0,,118410.0,PORTERVILLE
PORTERVILLE,2009,750410.0,6725600.0,,,PORTERVILLE
PORTERVILLE,2010,1674735.0,9659498.0,21905.0,,PORTERVILLE
PORTERVILLE,2011,1803708.0,10590534.0,,,PORTERVILLE
PORTERVILLE,2012,2368004.0,10041613.0,,33790.0,PORTERVILLE
PORTERVILLE,2013,3045310.0,9381747.0,,,PORTERVILLE
PORTERVILLE,2014,3064336.0,9778600.0,,198505.0,PORTERVILLE
PORTERVILLE,2015,2993956.0,23089452.0,,114400.0,PORTERVILLE
PORTERVILLE,2016,2338456.0,10384056.0,,328754.0,PORTERVILLE
PORTERVILLE,2017,2778216.0,9635834.0,,243600.0,PORTERVILLE
PORTERVILLE,2018,3008975.0,10469709.0,,160654.0,PORTERVILLE
PORTERVILLE,2019,3224829.0,12184068.0,,154301.0,PORTERVILLE
PORTERVILLE,2020,3080399.0,13922613.0,3585.0,155678.0,PORTERVILLE
PORTERVILLE,2021,2411213.0,11215828.0,9580.0,287794.0,PORTERVILLE
PORTERVILLE,2022,2100774.0,14625819.0,45538.0,298697.0,PORTERVILLE
PORTERVILLE,2023,2131824.0,12825108.0,33114.0,344762.0,PORTERVILLE
PORTERVILLE,2024,2577886.0,14079935.0,48205.0,346031.0,PORTERVILLE
PORTERVILLE,2025,2451012.0,16502111.0,97571.0,440729.0,PORTERVILLE
REDWOODS,2005,1673719.0,6558786.0,2502150.0,423893.0,REDWOODS
REDWOODS,2006,1460647.0,5851232.0,2557076.0,346305.0,REDWOODS
REDWOODS,2007,1358967.0,6592262.0,2967174.0,303921.0,REDWOODS
REDWOODS,2008,1151878.0,6740105.0,2923225.0,288291.0,REDWOODS
REDWOODS,2009,1330651.0,8260994.0,3377293.0,279193.0,REDWOODS
REDWOODS,2010,1934365.0,11647505.0,3872112.0,310050.0,REDWOODS
REDWOODS,2011,2114923.0,12063898.0,3889076.0,271984.0,REDWOODS
REDWOODS,2012,2735906.0,10638124.0,3572601.0,272613.0,REDWOODS
REDWOODS,2013,3075813.0,8444952.0,1882496.0,277237.0,REDWOODS
REDWOODS,2014,3110681.0,7890695.0,1199300.0,245654.0,REDWOODS
REDWOODS,2015,2848297.0,8479185.0,1600401.0,236349.0,REDWOODS
REDWOODS,2016,2791165.0,8503438.0,1823681.0,271195.0,REDWOODS
REDWOODS,2017,2709426.0,8051340.0,1969493.0,334980.0,REDWOODS
REDWOODS,2018,2573700.0,8297177.0,1830867.0,378593.0,REDWOODS
REDWOODS,2019,2639631.0,8481348.0,1848249.0,312395.0,REDWOODS
REDWOODS,2020,2835831.0,11194913.0,2149338.0,375695.0,REDWOODS
REDWOODS,2021,2187668.0,9086847.0,1359596.0,302548.0,REDWOODS
REDWOODS,2022,1967006.0,12723139.0,1284519.0,405712.0,REDWOODS
REDWOODS,2023,2233737.0,11116812.0,1935629.0,538523.0,REDWOODS
REDWOODS,2024,2504010.0,12583746.0,2359210.0,626546.0,REDWOODS
REDWOODS,2025,2750685.0,16939657.0,2686236.0,654578.0,REDWOODS
REEDLEY,2005,2901558.0,11253150.0,688767.0,151980.0,REEDLEY
REEDLEY,2006,3115689.0,10905666.0,618627.0,897565.0,REEDLEY
REEDLEY,2007,2798686.0,10536241.0,640082.0,141736.0,REEDLEY
REEDLEY,2008,2813201.0,11752720.0,927451.0,47153.0,REEDLEY
REEDLEY,2009,3287569.0,14513441.0,1188156.0,35771.0,REEDLEY
REEDLEY,2010,4573206.0,19639473.0,1295793.0,241151.0,REEDLEY
REEDLEY,2011,4924586.0,21246223.0,1194458.0,162307.0,REEDLEY
REEDLEY,2012,6797595.0,20764591.0,56785.0,1302097.0,REEDLEY
REEDLEY,2013,8299509.0,19288589.0,42487.0,989546.0,REEDLEY
REEDLEY,2014,8605780.0,20198504.0,707141.0,245949.0,REEDLEY
REEDLEY,2015,9330359.0,21109678.0,836760.0,222917.0,REEDLEY
REEDLEY,2016,7318155.0,23226366.0,581903.0,563163.0,REEDLEY
REEDLEY,2017,7008074.0,20293222.0,356072.0,181922.0,REEDLEY
REEDLEY,2018,6444834.0,20160171.0,475552.0,187014.0,REEDLEY
REEDLEY,2019,6549473.0,20380330.0,583746.0,253113.0,REEDLEY
REEDLEY,2020,6792544.0,21403812.0,393299.0,199313.0,REEDLEY
REEDLEY,2021,5076523.0,18171163.0,162478.0,332270.0,REEDLEY
REEDLEY,2022,3349149.0,21432620.0,335407.0,575412.0,REEDLEY
REEDLEY,2023,3771590.0,16925349.0,334073.0,2230424.0,REEDLEY
REEDLEY,2024,4480905.0,20284752.0,437222.0,1014209.0,REEDLEY
REEDLEY,2025,4746718.0,25751374.0,395475.0,812744.0,REEDLEY
RIO HONDO,2005,3331675.0,9420453.0,1241221.0,156543.0,RIO HONDO
RIO HONDO,2006,3297125.0,8450154.0,1027759.0,193396.0,RIO HONDO
RIO HONDO,2007,3124811.0,8664106.0,1076621.0,199219.0,RIO HONDO
RIO HONDO,2008,2228863.0,9208636.0,1190821.0,114174.0,RIO HONDO
RIO HONDO,2009,2379114.0,11489071.0,1571080.0,99741.0,RIO HONDO
RIO HONDO,2010,3293502.0,17387826.0,2034699.0,59419.0,RIO HONDO
RIO HONDO,2011,4486858.0,19127286.0,1983198.0,,RIO HONDO
RIO HONDO,2012,6413190.0,19194432.0,1240895.0,,RIO HONDO
RIO HONDO,2013,9341578.0,18661246.0,877847.0,,RIO HONDO
RIO HONDO,2014,8539178.0,19837939.0,822888.0,,RIO HONDO
RIO HONDO,2015,9390135.0,19160208.0,668899.0,,RIO HONDO
RIO HONDO,2016,8925895.0,18986824.0,625828.0,,RIO HONDO
RIO HONDO,2017,8947810.0,19153723.0,453425.0,,RIO HONDO
RIO HONDO,2018,9154390.0,22441257.0,372260.0,,RIO HONDO
RIO HONDO,2019,9874286.0,22973290.0,373090.0,,RIO HONDO
RIO HONDO,2020,9217723.0,24478560.0,391215.0,162090.0,RIO HONDO
RIO HONDO,2021,7194849.0,18676835.0,268908.0,167575.0,RIO HONDO
RIO HONDO,2022,6644427.0,18482880.0,340660.0,203369.0,RIO HONDO
RIO HONDO,2023,6892311.0,22445305.0,610855.0,178000.0,RIO HONDO
RIO HONDO,2024,7816559.0,26636312.0,749794.0,105050.0,RIO HONDO
RIO HONDO,2025,7225453.0,29298469.0,705541.0,135118.0,RIO HONDO
RIVERSIDE,2005,6411170.0,15136324.0,1423630.0,1908.0,RIVERSIDE
RIVERSIDE,2006,6040080.0,15015285.0,1319239.0,98199.0,RIVERSIDE
RIVERSIDE,2007,5354104.0,14753127.0,1254931.0,116181.0,RIVERSIDE
RIVERSIDE,2008,5032174.0,18104801.0,2050506.0,119420.0,RIVERSIDE
RIVERSIDE,2009,6589324.0,24591952.0,3848776.0,80068.0,RIVERSIDE
RIVERSIDE,2010,10150263.0,35553645.0,4392070.0,108488.0,RIVERSIDE
RIVERSIDE,2011,6056703.0,24959813.0,2634291.0,166413.0,RIVERSIDE
RIVERSIDE,2012,8037693.0,24507131.0,2453977.0,49889.0,RIVERSIDE
RIVERSIDE,2013,10347539.0,24389586.0,2461784.0,46617.0,RIVERSIDE
RIVERSIDE,2014,11395534.0,27458330.0,2096979.0,390451.0,RIVERSIDE
RIVERSIDE,2015,12081811.0,27287183.0,1960299.0,324338.0,RIVERSIDE
RIVERSIDE,2016,12351660.0,27387353.0,2037244.0,363309.0,RIVERSIDE
RIVERSIDE,2017,12165216.0,27859835.0,2217087.0,428066.0,RIVERSIDE
RIVERSIDE,2018,12459813.0,31703658.0,2231104.0,856832.0,RIVERSIDE
RIVERSIDE,2019,13055061.0,35504919.0,2152128.0,981129.0,RIVERSIDE
RIVERSIDE,2020,13484936.0,38509725.0,1948331.0,621960.0,RIVERSIDE
RIVERSIDE,2021,12749560.0,43300848.0,1052090.0,511132.0,RIVERSIDE
RIVERSIDE,2022,10457242.0,55437064.0,926611.0,487401.0,RIVERSIDE
RIVERSIDE,2023,11402977.0,47478468.0,1279122.0,668247.0,RIVERSIDE
RIVERSIDE,2024,12120356.0,49724073.0,1620542.0,892936.0,RIVERSIDE
RIVERSIDE,2025,13146535.0,67935376.0,1918005.0,1311212.0,RIVERSIDE
SACRAMENTO CITY,2005,4963604.0,13284376.0,3774336.0,,SACRAMENTO CITY
SACRAMENTO CITY,2006,5499881.0,13732502.0,4048949.0,,SACRAMENTO CITY
SACRAMENTO CITY,2007,5251702.0,13740562.0,3866371.0,,SACRAMENTO CITY
SACRAMENTO CITY,2008,4666649.0,14949230.0,4327863.0,,SACRAMENTO CITY
SACRAMENTO CITY,2009,5007196.0,17820944.0,5715464.0,,SACRAMENTO CITY
SACRAMENTO CITY,2010,7366880.0,32590403.0,14486589.0,,SACRAMENTO CITY
SACRAMENTO CITY,2011,7757121.0,29613767.0,13683853.0,142267.0,SACRAMENTO CITY
SACRAMENTO CITY,2012,10580106.0,27685719.0,11205687.0,140583.0,SACRAMENTO CITY
SACRAMENTO CITY,2013,13629413.0,28221137.0,10607868.0,114509.0,SACRAMENTO CITY
SACRAMENTO CITY,2014,13448971.0,28234252.0,9081348.0,50532.0,SACRAMENTO CITY
SACRAMENTO CITY,2015,13185742.0,27354217.0,7093900.0,103726.0,SACRAMENTO CITY
SACRAMENTO CITY,2016,12544811.0,26167501.0,6122846.0,126798.0,SACRAMENTO CITY
