cc_name,uc_campus,year,n_admit,n_app,n_enroll,melt_count,melt_rate
SAN JOSE CITY,Santa Cruz,2021,48.0,66.0,12.0,36.0,0.75
SAN JOSE CITY,Santa Cruz,2022,58.0,85.0,11.0,47.0,0.8103448275862069
SAN JOSE CITY,Santa Cruz,2023,33.0,47.0,12.0,21.0,0.6363636363636364
SAN JOSE CITY,Santa Cruz,2024,40.0,55.0,10.0,30.0,0.75
SANTA ANA,Berkeley,2006,15.0,40.0,6.0,9.0,0.6
SANTA ANA,Berkeley,2007,19.0,48.0,8.0,11.0,0.5789473684210527
SANTA ANA,Berkeley,2008,14.0,43.0,10.0,4.0,0.2857142857142857
SANTA ANA,Berkeley,2009,18.0,64.0,11.0,7.0,0.3888888888888889
SANTA ANA,Berkeley,2010,20.0,48.0,12.0,8.0,0.4
SANTA ANA,Berkeley,2011,11.0,56.0,6.0,5.0,0.45454545454545453
SANTA ANA,Berkeley,2012,14.0,53.0,9.0,5.0,0.35714285714285715
SANTA ANA,Berkeley,2013,15.0,51.0,11.0,4.0,0.26666666666666666
SANTA ANA,Berkeley,2014,14.0,62.0,8.0,6.0,0.42857142857142855
SANTA ANA,Berkeley,2015,10.0,68.0,8.0,2.0,0.2
SANTA ANA,Berkeley,2016,7.0,59.0,4.0,3.0,0.42857142857142855
SANTA ANA,Berkeley,2017,17.0,93.0,14.0,3.0,0.17647058823529413
SANTA ANA,Berkeley,2018,15.0,87.0,7.0,8.0,0.5333333333333333
SANTA ANA,Berkeley,2019,14.0,71.0,6.0,8.0,0.5714285714285714
SANTA ANA,Berkeley,2020,18.0,83.0,8.0,10.0,0.5555555555555556
SANTA ANA,Berkeley,2021,20.0,86.0,9.0,11.0,0.55
SANTA ANA,Berkeley,2022,23.0,69.0,14.0,9.0,0.391304347826087
SANTA ANA,Berkeley,2023,16.0,64.0,7.0,9.0,0.5625
SANTA ANA,Berkeley,2024,22.0,71.0,5.0,17.0,0.7727272727272727
SANTA ANA,Davis,2006,11.0,21.0,1.0,10.0,0.9090909090909091
SANTA ANA,Davis,2007,11.0,13.0,1.0,10.0,0.9090909090909091
SANTA ANA,Davis,2008,12.0,17.0,1.0,11.0,0.9166666666666666
SANTA ANA,Davis,2009,19.0,25.0,2.0,17.0,0.8947368421052632
SANTA ANA,Davis,2010,8.0,13.0,0.0,8.0,1.0
SANTA ANA,Davis,2011,11.0,19.0,2.0,9.0,0.8181818181818182
SANTA ANA,Davis,2012,18.0,36.0,5.0,13.0,0.7222222222222222
SANTA ANA,Davis,2013,16.0,24.0,2.0,14.0,0.875
SANTA ANA,Davis,2014,20.0,34.0,2.0,18.0,0.9
SANTA ANA,Davis,2015,24.0,49.0,8.0,16.0,0.6666666666666666
SANTA ANA,Davis,2016,18.0,48.0,6.0,12.0,0.6666666666666666
SANTA ANA,Davis,2017,32.0,66.0,6.0,26.0,0.8125
SANTA ANA,Davis,2018,29.0,63.0,7.0,22.0,0.7586206896551724
SANTA ANA,Davis,2019,32.0,66.0,9.0,23.0,0.71875
SANTA ANA,Davis,2020,22.0,44.0,5.0,17.0,0.7727272727272727
SANTA ANA,Davis,2021,21.0,52.0,1.0,20.0,0.9523809523809523
SANTA ANA,Davis,2022,29.0,62.0,5.0,24.0,0.8275862068965517
SANTA ANA,Davis,2023,18.0,41.0,2.0,16.0,0.8888888888888888
SANTA ANA,Davis,2024,32.0,53.0,7.0,25.0,0.78125
SANTA ANA,Irvine,2006,92.0,120.0,56.0,36.0,0.391304347826087
SANTA ANA,Irvine,2007,105.0,132.0,61.0,44.0,0.41904761904761906
SANTA ANA,Irvine,2008,78.0,111.0,41.0,37.0,0.47435897435897434
SANTA ANA,Irvine,2009,97.0,143.0,48.0,49.0,0.5051546391752577
SANTA ANA,Irvine,2010,84.0,106.0,43.0,41.0,0.4880952380952381
SANTA ANA,Irvine,2011,88.0,133.0,51.0,37.0,0.42045454545454547
SANTA ANA,Irvine,2012,92.0,159.0,58.0,34.0,0.3695652173913043
SANTA ANA,Irvine,2013,90.0,136.0,45.0,45.0,0.5
SANTA ANA,Irvine,2014,105.0,162.0,54.0,51.0,0.4857142857142857
SANTA ANA,Irvine,2015,119.0,186.0,62.0,57.0,0.4789915966386555
SANTA ANA,Irvine,2016,109.0,179.0,67.0,42.0,0.3853211009174312
SANTA ANA,Irvine,2017,134.0,222.0,75.0,59.0,0.44029850746268656
SANTA ANA,Irvine,2018,169.0,238.0,92.0,77.0,0.4556213017751479
SANTA ANA,Irvine,2019,124.0,222.0,71.0,53.0,0.4274193548387097
SANTA ANA,Irvine,2020,112.0,198.0,64.0,48.0,0.42857142857142855
SANTA ANA,Irvine,2021,103.0,221.0,62.0,41.0,0.39805825242718446
SANTA ANA,Irvine,2022,95.0,206.0,54.0,41.0,0.43157894736842106
SANTA ANA,Irvine,2023,84.0,169.0,49.0,35.0,0.4166666666666667
SANTA ANA,Irvine,2024,75.0,175.0,42.0,33.0,0.44
SANTA ANA,Los Angeles,2006,29.0,69.0,13.0,16.0,0.5517241379310345
SANTA ANA,Los Angeles,2007,35.0,67.0,17.0,18.0,0.5142857142857142
SANTA ANA,Los Angeles,2008,30.0,70.0,15.0,15.0,0.5
SANTA ANA,Los Angeles,2009,34.0,77.0,17.0,17.0,0.5
SANTA ANA,Los Angeles,2010,37.0,68.0,19.0,18.0,0.4864864864864865
SANTA ANA,Los Angeles,2011,20.0,86.0,9.0,11.0,0.55
SANTA ANA,Los Angeles,2012,27.0,100.0,10.0,17.0,0.6296296296296297
SANTA ANA,Los Angeles,2013,27.0,77.0,11.0,16.0,0.5925925925925926
SANTA ANA,Los Angeles,2014,31.0,96.0,19.0,12.0,0.3870967741935484
SANTA ANA,Los Angeles,2015,32.0,115.0,21.0,11.0,0.34375
SANTA ANA,Los Angeles,2016,11.0,87.0,6.0,5.0,0.45454545454545453
SANTA ANA,Los Angeles,2017,19.0,123.0,7.0,12.0,0.631578947368421
SANTA ANA,Los Angeles,2018,28.0,127.0,11.0,17.0,0.6071428571428571
SANTA ANA,Los Angeles,2019,35.0,128.0,19.0,16.0,0.45714285714285713
SANTA ANA,Los Angeles,2020,34.0,124.0,17.0,17.0,0.5
SANTA ANA,Los Angeles,2021,33.0,133.0,15.0,18.0,0.5454545454545454
SANTA ANA,Los Angeles,2022,29.0,136.0,11.0,18.0,0.6206896551724138
SANTA ANA,Los Angeles,2023,21.0,114.0,16.0,5.0,0.23809523809523808
SANTA ANA,Los Angeles,2024,26.0,123.0,14.0,12.0,0.46153846153846156
SANTA ANA,Merced,2006,6.0,7.0,0.0,6.0,1.0
SANTA ANA,Merced,2007,5.0,8.0,2.0,3.0,0.6
SANTA ANA,Merced,2008,10.0,11.0,0.0,10.0,1.0
SANTA ANA,Merced,2009,13.0,16.0,0.0,13.0,1.0
SANTA ANA,Merced,2010,8.0,11.0,0.0,8.0,1.0
SANTA ANA,Merced,2011,19.0,22.0,3.0,16.0,0.8421052631578947
SANTA ANA,Merced,2012,2.0,6.0,0.0,2.0,1.0
SANTA ANA,Merced,2013,4.0,7.0,0.0,4.0,1.0
SANTA ANA,Merced,2014,5.0,9.0,0.0,5.0,1.0
SANTA ANA,Merced,2015,11.0,20.0,0.0,11.0,1.0
SANTA ANA,Merced,2016,14.0,20.0,0.0,14.0,1.0
SANTA ANA,Merced,2017,15.0,22.0,0.0,15.0,1.0
SANTA ANA,Merced,2018,20.0,28.0,0.0,20.0,1.0
SANTA ANA,Merced,2019,21.0,29.0,2.0,19.0,0.9047619047619048
SANTA ANA,Merced,2020,16.0,26.0,1.0,15.0,0.9375
SANTA ANA,Merced,2021,18.0,25.0,2.0,16.0,0.8888888888888888
SANTA ANA,Merced,2022,19.0,32.0,3.0,16.0,0.8421052631578947
SANTA ANA,Merced,2023,15.0,23.0,0.0,15.0,1.0
SANTA ANA,Merced,2024,15.0,23.0,0.0,15.0,1.0
SANTA ANA,Riverside,2006,50.0,59.0,15.0,35.0,0.7
SANTA ANA,Riverside,2007,44.0,60.0,7.0,37.0,0.8409090909090909
SANTA ANA,Riverside,2008,46.0,53.0,6.0,40.0,0.8695652173913043
SANTA ANA,Riverside,2009,51.0,57.0,7.0,44.0,0.8627450980392157
SANTA ANA,Riverside,2010,30.0,38.0,6.0,24.0,0.8
SANTA ANA,Riverside,2011,55.0,65.0,14.0,41.0,0.7454545454545455
SANTA ANA,Riverside,2012,61.0,76.0,15.0,46.0,0.7540983606557377
SANTA ANA,Riverside,2013,39.0,50.0,8.0,31.0,0.7948717948717948
SANTA ANA,Riverside,2014,50.0,70.0,11.0,39.0,0.78
SANTA ANA,Riverside,2015,59.0,96.0,3.0,56.0,0.9491525423728814
SANTA ANA,Riverside,2016,52.0,80.0,9.0,43.0,0.8269230769230769
SANTA ANA,Riverside,2017,60.0,97.0,5.0,55.0,0.9166666666666666
SANTA ANA,Riverside,2018,72.0,108.0,16.0,56.0,0.7777777777777778
SANTA ANA,Riverside,2019,69.0,105.0,14.0,55.0,0.7971014492753623
SANTA ANA,Riverside,2020,83.0,121.0,19.0,64.0,0.7710843373493976
SANTA ANA,Riverside,2021,92.0,143.0,22.0,70.0,0.7608695652173914
SANTA ANA,Riverside,2022,88.0,139.0,14.0,74.0,0.8409090909090909
SANTA ANA,Riverside,2023,71.0,106.0,7.0,64.0,0.9014084507042254
SANTA ANA,Riverside,2024,62.0,111.0,8.0,54.0,0.8709677419354839
SANTA ANA,San Diego,2006,15.0,28.0,3.0,12.0,0.8
SANTA ANA,San Diego,2007,24.0,36.0,0.0,24.0,1.0
SANTA ANA,San Diego,2008,18.0,33.0,4.0,14.0,0.7777777777777778
SANTA ANA,San Diego,2009,28.0,41.0,7.0,21.0,0.75
SANTA ANA,San Diego,2010,32.0,48.0,5.0,27.0,0.84375
SANTA ANA,San Diego,2011,31.0,55.0,6.0,25.0,0.8064516129032258
SANTA ANA,San Diego,2012,23.0,63.0,3.0,20.0,0.8695652173913043
SANTA ANA,San Diego,2013,21.0,58.0,1.0,20.0,0.9523809523809523
SANTA ANA,San Diego,2014,26.0,56.0,8.0,18.0,0.6923076923076923
SANTA ANA,San Diego,2015,27.0,75.0,2.0,25.0,0.9259259259259259
SANTA ANA,San Diego,2016,24.0,58.0,3.0,21.0,0.875
SANTA ANA,San Diego,2017,34.0,91.0,4.0,30.0,0.8823529411764706
SANTA ANA,San Diego,2018,50.0,89.0,8.0,42.0,0.84
SANTA ANA,San Diego,2019,30.0,83.0,5.0,25.0,0.8333333333333334
SANTA ANA,San Diego,2020,33.0,66.0,5.0,28.0,0.8484848484848485
SANTA ANA,San Diego,2021,47.0,97.0,9.0,38.0,0.8085106382978723
SANTA ANA,San Diego,2022,58.0,99.0,12.0,46.0,0.7931034482758621
SANTA ANA,San Diego,2023,42.0,78.0,6.0,36.0,0.8571428571428571
SANTA ANA,San Diego,2024,44.0,89.0,8.0,36.0,0.8181818181818182
SANTA ANA,Santa Barbara,2006,16.0,30.0,2.0,14.0,0.875
SANTA ANA,Santa Barbara,2007,18.0,23.0,4.0,14.0,0.7777777777777778
SANTA ANA,Santa Barbara,2008,23.0,30.0,3.0,20.0,0.8695652173913043
SANTA ANA,Santa Barbara,2009,21.0,29.0,3.0,18.0,0.8571428571428571
SANTA ANA,Santa Barbara,2010,33.0,40.0,7.0,26.0,0.7878787878787878
SANTA ANA,Santa Barbara,2011,12.0,37.0,5.0,7.0,0.5833333333333334
SANTA ANA,Santa Barbara,2012,22.0,57.0,2.0,20.0,0.9090909090909091
SANTA ANA,Santa Barbara,2013,20.0,36.0,3.0,17.0,0.85
SANTA ANA,Santa Barbara,2014,22.0,40.0,1.0,21.0,0.9545454545454546
SANTA ANA,Santa Barbara,2015,21.0,54.0,2.0,19.0,0.9047619047619048
SANTA ANA,Santa Barbara,2016,23.0,47.0,4.0,19.0,0.8260869565217391
SANTA ANA,Santa Barbara,2017,26.0,67.0,5.0,21.0,0.8076923076923077
SANTA ANA,Santa Barbara,2018,30.0,70.0,6.0,24.0,0.8
SANTA ANA,Santa Barbara,2019,23.0,54.0,2.0,21.0,0.9130434782608695
SANTA ANA,Santa Barbara,2020,32.0,64.0,5.0,27.0,0.84375
SANTA ANA,Santa Barbara,2021,37.0,71.0,3.0,34.0,0.918918918918919
SANTA ANA,Santa Barbara,2022,26.0,77.0,3.0,23.0,0.8846153846153846
SANTA ANA,Santa Barbara,2023,25.0,52.0,4.0,21.0,0.84
SANTA ANA,Santa Barbara,2024,28.0,54.0,2.0,26.0,0.9285714285714286
SANTA ANA,Santa Cruz,2006,17.0,22.0,4.0,13.0,0.7647058823529411
SANTA ANA,Santa Cruz,2007,16.0,21.0,1.0,15.0,0.9375
SANTA ANA,Santa Cruz,2008,12.0,18.0,4.0,8.0,0.6666666666666666
SANTA ANA,Santa Cruz,2009,18.0,28.0,4.0,14.0,0.7777777777777778
SANTA ANA,Santa Cruz,2010,20.0,25.0,3.0,17.0,0.85
SANTA ANA,Santa Cruz,2011,25.0,27.0,7.0,18.0,0.72
SANTA ANA,Santa Cruz,2012,24.0,37.0,3.0,21.0,0.875
SANTA ANA,Santa Cruz,2013,19.0,25.0,2.0,17.0,0.8947368421052632
SANTA ANA,Santa Cruz,2014,21.0,40.0,2.0,19.0,0.9047619047619048
SANTA ANA,Santa Cruz,2015,26.0,44.0,4.0,22.0,0.8461538461538461
SANTA ANA,Santa Cruz,2016,21.0,38.0,6.0,15.0,0.7142857142857143
SANTA ANA,Santa Cruz,2017,27.0,49.0,6.0,21.0,0.7777777777777778
SANTA ANA,Santa Cruz,2018,27.0,62.0,8.0,19.0,0.7037037037037037
SANTA ANA,Santa Cruz,2019,30.0,44.0,4.0,26.0,0.8666666666666667
SANTA ANA,Santa Cruz,2020,26.0,49.0,4.0,22.0,0.8461538461538461
SANTA ANA,Santa Cruz,2021,30.0,50.0,4.0,26.0,0.8666666666666667
SANTA ANA,Santa Cruz,2022,24.0,52.0,2.0,22.0,0.9166666666666666
SANTA ANA,Santa Cruz,2023,28.0,43.0,2.0,26.0,0.9285714285714286
SANTA ANA,Santa Cruz,2024,21.0,36.0,3.0,18.0,0.8571428571428571
SANTA BARBARA CITY,Berkeley,2006,33.0,153.0,20.0,13.0,0.3939393939393939
SANTA BARBARA CITY,Berkeley,2007,70.0,176.0,31.0,39.0,0.5571428571428572
SANTA BARBARA CITY,Berkeley,2008,64.0,201.0,37.0,27.0,0.421875
SANTA BARBARA CITY,Berkeley,2009,53.0,197.0,34.0,19.0,0.3584905660377358
SANTA BARBARA CITY,Berkeley,2010,63.0,259.0,41.0,22.0,0.3492063492063492
SANTA BARBARA CITY,Berkeley,2011,75.0,324.0,47.0,28.0,0.37333333333333335
SANTA BARBARA CITY,Berkeley,2012,73.0,345.0,46.0,27.0,0.3698630136986301
SANTA BARBARA CITY,Berkeley,2013,69.0,292.0,47.0,22.0,0.3188405797101449
SANTA BARBARA CITY,Berkeley,2014,71.0,288.0,44.0,27.0,0.38028169014084506
SANTA BARBARA CITY,Berkeley,2015,85.0,327.0,63.0,22.0,0.25882352941176473
SANTA BARBARA CITY,Berkeley,2016,88.0,382.0,59.0,29.0,0.32954545454545453
SANTA BARBARA CITY,Berkeley,2017,110.0,453.0,72.0,38.0,0.34545454545454546
SANTA BARBARA CITY,Berkeley,2018,91.0,366.0,60.0,31.0,0.34065934065934067
SANTA BARBARA CITY,Berkeley,2019,82.0,409.0,51.0,31.0,0.3780487804878049
SANTA BARBARA CITY,Berkeley,2020,89.0,441.0,54.0,35.0,0.39325842696629215
SANTA BARBARA CITY,Berkeley,2021,92.0,475.0,48.0,44.0,0.4782608695652174
SANTA BARBARA CITY,Berkeley,2022,64.0,481.0,39.0,25.0,0.390625
SANTA BARBARA CITY,Berkeley,2023,88.0,439.0,53.0,35.0,0.3977272727272727
SANTA BARBARA CITY,Berkeley,2024,108.0,452.0,59.0,49.0,0.4537037037037037
SANTA BARBARA CITY,Davis,2006,52.0,113.0,13.0,39.0,0.75
SANTA BARBARA CITY,Davis,2007,52.0,86.0,6.0,46.0,0.8846153846153846
SANTA BARBARA CITY,Davis,2008,56.0,87.0,9.0,47.0,0.8392857142857143
SANTA BARBARA CITY,Davis,2009,73.0,111.0,15.0,58.0,0.7945205479452054
SANTA BARBARA CITY,Davis,2010,96.0,158.0,19.0,77.0,0.8020833333333334
SANTA BARBARA CITY,Davis,2011,128.0,208.0,32.0,96.0,0.75
SANTA BARBARA CITY,Davis,2012,150.0,309.0,27.0,123.0,0.82
SANTA BARBARA CITY,Davis,2013,116.0,228.0,27.0,89.0,0.7672413793103449
SANTA BARBARA CITY,Davis,2014,131.0,235.0,31.0,100.0,0.7633587786259542
SANTA BARBARA CITY,Davis,2015,185.0,315.0,44.0,141.0,0.7621621621621621
SANTA BARBARA CITY,Davis,2016,190.0,365.0,30.0,160.0,0.8421052631578947
SANTA BARBARA CITY,Davis,2017,240.0,369.0,52.0,188.0,0.7833333333333333
SANTA BARBARA CITY,Davis,2018,226.0,350.0,45.0,181.0,0.8008849557522124
SANTA BARBARA CITY,Davis,2019,219.0,362.0,31.0,188.0,0.8584474885844748
SANTA BARBARA CITY,Davis,2020,203.0,373.0,44.0,159.0,0.7832512315270936
SANTA BARBARA CITY,Davis,2021,239.0,412.0,28.0,211.0,0.8828451882845189
SANTA BARBARA CITY,Davis,2022,207.0,400.0,43.0,164.0,0.7922705314009661
SANTA BARBARA CITY,Davis,2023,197.0,346.0,29.0,168.0,0.8527918781725888
SANTA BARBARA CITY,Davis,2024,240.0,335.0,30.0,210.0,0.875
SANTA BARBARA CITY,Irvine,2006,60.0,110.0,8.0,52.0,0.8666666666666667
SANTA BARBARA CITY,Irvine,2007,69.0,107.0,9.0,60.0,0.8695652173913043
SANTA BARBARA CITY,Irvine,2008,73.0,107.0,8.0,65.0,0.8904109589041096
SANTA BARBARA CITY,Irvine,2009,52.0,102.0,9.0,43.0,0.8269230769230769
SANTA BARBARA CITY,Irvine,2010,84.0,150.0,7.0,77.0,0.9166666666666666
SANTA BARBARA CITY,Irvine,2011,99.0,242.0,10.0,89.0,0.898989898989899
SANTA BARBARA CITY,Irvine,2012,93.0,283.0,9.0,84.0,0.9032258064516129
SANTA BARBARA CITY,Irvine,2013,79.0,245.0,13.0,66.0,0.8354430379746836
SANTA BARBARA CITY,Irvine,2014,114.0,239.0,37.0,77.0,0.6754385964912281
SANTA BARBARA CITY,Irvine,2015,125.0,294.0,33.0,92.0,0.736
SANTA BARBARA CITY,Irvine,2016,131.0,312.0,25.0,106.0,0.8091603053435115
SANTA BARBARA CITY,Irvine,2017,177.0,380.0,21.0,156.0,0.8813559322033898
SANTA BARBARA CITY,Irvine,2018,145.0,320.0,25.0,120.0,0.8275862068965517
SANTA BARBARA CITY,Irvine,2019,140.0,355.0,25.0,115.0,0.8214285714285714
SANTA BARBARA CITY,Irvine,2020,166.0,413.0,44.0,122.0,0.7349397590361446
SANTA BARBARA CITY,Irvine,2021,197.0,476.0,35.0,162.0,0.8223350253807107
SANTA BARBARA CITY,Irvine,2022,145.0,411.0,23.0,122.0,0.8413793103448276
SANTA BARBARA CITY,Irvine,2023,144.0,403.0,27.0,117.0,0.8125
SANTA BARBARA CITY,Irvine,2024,148.0,347.0,33.0,115.0,0.777027027027027
SANTA BARBARA CITY,Los Angeles,2006,66.0,240.0,33.0,33.0,0.5
SANTA BARBARA CITY,Los Angeles,2007,85.0,239.0,44.0,41.0,0.4823529411764706
SANTA BARBARA CITY,Los Angeles,2008,71.0,236.0,37.0,34.0,0.4788732394366197
SANTA BARBARA CITY,Los Angeles,2009,71.0,297.0,36.0,35.0,0.49295774647887325
SANTA BARBARA CITY,Los Angeles,2010,87.0,361.0,45.0,42.0,0.4827586206896552
SANTA BARBARA CITY,Los Angeles,2011,115.0,496.0,69.0,46.0,0.4
SANTA BARBARA CITY,Los Angeles,2012,108.0,467.0,61.0,47.0,0.4351851851851852
SANTA BARBARA CITY,Los Angeles,2013,87.0,389.0,47.0,40.0,0.45977011494252873
SANTA BARBARA CITY,Los Angeles,2014,99.0,380.0,53.0,46.0,0.46464646464646464
SANTA BARBARA CITY,Los Angeles,2015,117.0,430.0,68.0,49.0,0.4188034188034188
SANTA BARBARA CITY,Los Angeles,2016,130.0,473.0,78.0,52.0,0.4
SANTA BARBARA CITY,Los Angeles,2017,137.0,504.0,72.0,65.0,0.4744525547445255
SANTA BARBARA CITY,Los Angeles,2018,105.0,430.0,47.0,58.0,0.5523809523809524
SANTA BARBARA CITY,Los Angeles,2019,112.0,551.0,63.0,49.0,0.4375
SANTA BARBARA CITY,Los Angeles,2020,130.0,582.0,85.0,45.0,0.34615384615384615
SANTA BARBARA CITY,Los Angeles,2021,158.0,675.0,94.0,64.0,0.4050632911392405
SANTA BARBARA CITY,Los Angeles,2022,95.0,646.0,59.0,36.0,0.37894736842105264
SANTA BARBARA CITY,Los Angeles,2023,126.0,603.0,61.0,65.0,0.5158730158730159
SANTA BARBARA CITY,Los Angeles,2024,134.0,632.0,63.0,71.0,0.5298507462686567
SANTA BARBARA CITY,Merced,2006,86.0,92.0,2.0,84.0,0.9767441860465116
SANTA BARBARA CITY,Merced,2007,23.0,26.0,2.0,21.0,0.9130434782608695
SANTA BARBARA CITY,Merced,2008,45.0,49.0,1.0,44.0,0.9777777777777777
SANTA BARBARA CITY,Merced,2009,31.0,38.0,3.0,28.0,0.9032258064516129
SANTA BARBARA CITY,Merced,2010,66.0,79.0,3.0,63.0,0.9545454545454546
SANTA BARBARA CITY,Merced,2011,137.0,152.0,2.0,135.0,0.9854014598540146
SANTA BARBARA CITY,Merced,2012,25.0,55.0,2.0,23.0,0.92
SANTA BARBARA CITY,Merced,2013,24.0,38.0,1.0,23.0,0.9583333333333334
SANTA BARBARA CITY,Merced,2014,21.0,50.0,2.0,19.0,0.9047619047619048
SANTA BARBARA CITY,Merced,2015,23.0,47.0,3.0,20.0,0.8695652173913043
SANTA BARBARA CITY,Merced,2016,18.0,49.0,0.0,18.0,1.0
SANTA BARBARA CITY,Merced,2017,33.0,58.0,3.0,30.0,0.9090909090909091
SANTA BARBARA CITY,Merced,2018,42.0,78.0,7.0,35.0,0.8333333333333334
SANTA BARBARA CITY,Merced,2019,29.0,56.0,2.0,27.0,0.9310344827586207
SANTA BARBARA CITY,Merced,2020,45.0,80.0,3.0,42.0,0.9333333333333333
SANTA BARBARA CITY,Merced,2021,32.0,76.0,2.0,30.0,0.9375
SANTA BARBARA CITY,Merced,2022,45.0,79.0,5.0,40.0,0.8888888888888888
SANTA BARBARA CITY,Merced,2023,46.0,81.0,2.0,44.0,0.9565217391304348
SANTA BARBARA CITY,Merced,2024,46.0,64.0,3.0,43.0,0.9347826086956522
SANTA BARBARA CITY,Riverside,2006,96.0,117.0,4.0,92.0,0.9583333333333334
SANTA BARBARA CITY,Riverside,2007,35.0,45.0,1.0,34.0,0.9714285714285714
SANTA BARBARA CITY,Riverside,2008,43.0,51.0,0.0,43.0,1.0
SANTA BARBARA CITY,Riverside,2009,46.0,61.0,5.0,41.0,0.8913043478260869
SANTA BARBARA CITY,Riverside,2010,63.0,81.0,6.0,57.0,0.9047619047619048
SANTA BARBARA CITY,Riverside,2011,62.0,74.0,11.0,51.0,0.8225806451612904
SANTA BARBARA CITY,Riverside,2012,82.0,126.0,8.0,74.0,0.9024390243902439
SANTA BARBARA CITY,Riverside,2013,81.0,109.0,10.0,71.0,0.8765432098765432
SANTA BARBARA CITY,Riverside,2014,85.0,132.0,9.0,76.0,0.8941176470588236
SANTA BARBARA CITY,Riverside,2015,91.0,133.0,20.0,71.0,0.7802197802197802
SANTA BARBARA CITY,Riverside,2016,89.0,144.0,14.0,75.0,0.8426966292134831
SANTA BARBARA CITY,Riverside,2017,105.0,155.0,9.0,96.0,0.9142857142857143
SANTA BARBARA CITY,Riverside,2018,89.0,150.0,6.0,83.0,0.9325842696629213
SANTA BARBARA CITY,Riverside,2019,106.0,165.0,11.0,95.0,0.8962264150943396
SANTA BARBARA CITY,Riverside,2020,133.0,216.0,27.0,106.0,0.7969924812030075
SANTA BARBARA CITY,Riverside,2021,144.0,238.0,24.0,120.0,0.8333333333333334
SANTA BARBARA CITY,Riverside,2022,130.0,211.0,18.0,112.0,0.8615384615384616
SANTA BARBARA CITY,Riverside,2023,120.0,196.0,16.0,104.0,0.8666666666666667
SANTA BARBARA CITY,Riverside,2024,94.0,158.0,9.0,85.0,0.9042553191489362
SANTA BARBARA CITY,San Diego,2006,89.0,163.0,21.0,68.0,0.7640449438202247
SANTA BARBARA CITY,San Diego,2007,95.0,163.0,20.0,75.0,0.7894736842105263
SANTA BARBARA CITY,San Diego,2008,113.0,146.0,23.0,90.0,0.7964601769911505
SANTA BARBARA CITY,San Diego,2009,100.0,187.0,21.0,79.0,0.79
SANTA BARBARA CITY,San Diego,2010,135.0,272.0,37.0,98.0,0.725925925925926
SANTA BARBARA CITY,San Diego,2011,215.0,439.0,47.0,168.0,0.7813953488372093
SANTA BARBARA CITY,San Diego,2012,206.0,515.0,56.0,150.0,0.7281553398058253
SANTA BARBARA CITY,San Diego,2013,102.0,316.0,21.0,81.0,0.7941176470588235
SANTA BARBARA CITY,San Diego,2014,167.0,322.0,35.0,132.0,0.7904191616766467
SANTA BARBARA CITY,San Diego,2015,141.0,369.0,25.0,116.0,0.8226950354609929
SANTA BARBARA CITY,San Diego,2016,176.0,417.0,41.0,135.0,0.7670454545454546
SANTA BARBARA CITY,San Diego,2017,198.0,450.0,43.0,155.0,0.7828282828282829
SANTA BARBARA CITY,San Diego,2018,202.0,394.0,44.0,158.0,0.7821782178217822
SANTA BARBARA CITY,San Diego,2019,160.0,422.0,51.0,109.0,0.68125
SANTA BARBARA CITY,San Diego,2020,245.0,509.0,50.0,195.0,0.7959183673469388
SANTA BARBARA CITY,San Diego,2021,316.0,597.0,64.0,252.0,0.7974683544303798
SANTA BARBARA CITY,San Diego,2022,257.0,563.0,76.0,181.0,0.7042801556420234
SANTA BARBARA CITY,San Diego,2023,307.0,535.0,53.0,254.0,0.8273615635179153
SANTA BARBARA CITY,San Diego,2024,366.0,570.0,66.0,300.0,0.819672131147541
SANTA BARBARA CITY,Santa Barbara,2006,625.0,926.0,461.0,164.0,0.2624
SANTA BARBARA CITY,Santa Barbara,2007,621.0,847.0,450.0,171.0,0.2753623188405797
SANTA BARBARA CITY,Santa Barbara,2008,604.0,921.0,403.0,201.0,0.33278145695364236
SANTA BARBARA CITY,Santa Barbara,2009,588.0,815.0,401.0,187.0,0.31802721088435376
SANTA BARBARA CITY,Santa Barbara,2010,664.0,956.0,439.0,225.0,0.338855421686747
SANTA BARBARA CITY,Santa Barbara,2011,644.0,,421.0,223.0,0.34627329192546585
SANTA BARBARA CITY,Santa Barbara,2012,539.0,,339.0,200.0,0.37105751391465674
SANTA BARBARA CITY,Santa Barbara,2013,527.0,878.0,334.0,193.0,0.36622390891840606
SANTA BARBARA CITY,Santa Barbara,2014,470.0,820.0,286.0,184.0,0.39148936170212767
SANTA BARBARA CITY,Santa Barbara,2015,509.0,840.0,286.0,223.0,0.4381139489194499
SANTA BARBARA CITY,Santa Barbara,2016,518.0,858.0,298.0,220.0,0.4247104247104247
SANTA BARBARA CITY,Santa Barbara,2017,687.0,,427.0,260.0,0.3784570596797671
SANTA BARBARA CITY,Santa Barbara,2018,606.0,887.0,397.0,209.0,0.3448844884488449
SANTA BARBARA CITY,Santa Barbara,2019,691.0,963.0,441.0,250.0,0.361794500723589
SANTA BARBARA CITY,Santa Barbara,2020,624.0,,367.0,257.0,0.41185897435897434
SANTA BARBARA CITY,Santa Barbara,2021,747.0,,468.0,279.0,0.37349397590361444
SANTA BARBARA CITY,Santa Barbara,2022,563.0,,359.0,204.0,0.3623445825932504
