cc_name,uc_name,cc_lat,cc_lon,uc_lat,uc_lon,distance_meters,duration_seconds,status
Palo Verde College,University of California-Santa Barbara,33.661538,-114.651698,34.416297,-119.846426,533367,18421,OK
Palo Verde College,University of California-Santa Cruz,33.661538,-114.651698,36.995584,-122.058801,914356,32872,OK
Palomar College,University of California-Berkeley,33.149483,-117.183978,37.871918,-122.260463,756075,27017,OK
Palomar College,University of California-Davis,33.149483,-117.183978,38.539667,-121.749567,792839,28122,OK
Palomar College,University of California-Irvine,33.149483,-117.183978,33.648434,-117.841248,96453,3593,OK
Palomar College,University of California-Los Angeles,33.149483,-117.183978,34.066927,-118.168965,153304,5564,OK
Palomar College,University of California-Merced,33.149483,-117.183978,37.366237,-120.424944,601660,21616,OK
Palomar College,University of California-Riverside,33.149483,-117.183978,33.97246,-117.32741,107109,4657,OK
Palomar College,University of California-San Diego,33.149483,-117.183978,32.877749,-117.235866,52673,2180,OK
Palomar College,University of California-San Francisco,33.149483,-117.183978,37.763737,-122.458489,773666,27600,OK
Palomar College,University of California-Santa Barbara,33.149483,-117.183978,34.416297,-119.846426,324054,11469,OK
Palomar College,University of California-Santa Cruz,33.149483,-117.183978,36.995584,-122.058801,708912,26036,OK
Pasadena City College,University of California-Berkeley,34.144552,-118.118196,37.871918,-122.260463,605784,21905,OK
Pasadena City College,University of California-Davis,34.144552,-118.118196,38.539667,-121.749567,642548,22982,OK
Pasadena City College,University of California-Irvine,34.144552,-118.118196,33.648434,-117.841248,90175,3622,OK
Pasadena City College,University of California-Los Angeles,34.144552,-118.118196,34.066927,-118.168965,13012,1361,OK
Pasadena City College,University of California-Merced,34.144552,-118.118196,37.366237,-120.424944,451369,16439,OK
Pasadena City College,University of California-Riverside,34.144552,-118.118196,33.97246,-117.32741,84944,4435,OK
Pasadena City College,University of California-San Diego,34.144552,-118.118196,32.877749,-117.235866,196342,7094,OK
Pasadena City College,University of California-San Francisco,34.144552,-118.118196,37.763737,-122.458489,623375,22512,OK
Pasadena City College,University of California-Santa Barbara,34.144552,-118.118196,34.416297,-119.846426,177632,6505,OK
Pasadena City College,University of California-Santa Cruz,34.144552,-118.118196,36.995584,-122.058801,558621,20893,OK
Porterville College,University of California-Berkeley,36.049256,-119.014368,37.871918,-122.260463,419523,15441,OK
Porterville College,University of California-Davis,36.049256,-119.014368,38.539667,-121.749567,410780,14774,OK
Porterville College,University of California-Irvine,36.049256,-119.014368,33.648434,-117.841248,328010,12005,OK
Porterville College,University of California-Los Angeles,36.049256,-119.014368,34.066927,-118.168965,262119,9759,OK
Porterville College,University of California-Merced,36.049256,-119.014368,37.366237,-120.424944,214339,8007,OK
Porterville College,University of California-Riverside,36.049256,-119.014368,33.97246,-117.32741,343616,12803,OK
Porterville College,University of California-San Diego,36.049256,-119.014368,32.877749,-117.235866,475713,16892,OK
Porterville College,University of California-San Francisco,36.049256,-119.014368,37.763737,-122.458489,437115,16032,OK
Porterville College,University of California-Santa Barbara,36.049256,-119.014368,34.416297,-119.846426,328679,12251,OK
Porterville College,University of California-Santa Cruz,36.049256,-119.014368,36.995584,-122.058801,372585,14494,OK
Reedley College,University of California-Berkeley,36.605428,-119.458555,37.871918,-122.260463,330565,12766,OK
Reedley College,University of California-Davis,36.605428,-119.458555,38.539667,-121.749567,367329,13853,OK
Reedley College,University of California-Irvine,36.605428,-119.458555,33.648434,-117.841248,401520,14739,OK
Reedley College,University of California-Los Angeles,36.605428,-119.458555,34.066927,-118.168965,335629,12494,OK
Reedley College,University of California-Merced,36.605428,-119.458555,37.366237,-120.424944,133286,5221,OK
Reedley College,University of California-Riverside,36.605428,-119.458555,33.97246,-117.32741,417127,15473,OK
Reedley College,University of California-San Diego,36.605428,-119.458555,32.877749,-117.235866,549224,19740,OK
Reedley College,University of California-San Francisco,36.605428,-119.458555,37.763737,-122.458489,348157,13352,OK
Reedley College,University of California-Santa Barbara,36.605428,-119.458555,34.416297,-119.846426,391704,14842,OK
Reedley College,University of California-Santa Cruz,36.605428,-119.458555,36.995584,-122.058801,291532,11773,OK
Rio Hondo College,University of California-Berkeley,34.019821,-118.033506,37.871918,-122.260463,625101,22588,OK
Rio Hondo College,University of California-Davis,34.019821,-118.033506,38.539667,-121.749567,661864,23673,OK
Rio Hondo College,University of California-Irvine,34.019821,-118.033506,33.648434,-117.841248,60747,2446,OK
Rio Hondo College,University of California-Los Angeles,34.019821,-118.033506,34.066927,-118.168965,19859,1168,OK
Rio Hondo College,University of California-Merced,34.019821,-118.033506,37.366237,-120.424944,470685,17128,OK
Rio Hondo College,University of California-Riverside,34.019821,-118.033506,33.97246,-117.32741,72226,3656,OK
Rio Hondo College,University of California-San Diego,34.019821,-118.033506,32.877749,-117.235866,166914,5933,OK
Rio Hondo College,University of California-San Francisco,34.019821,-118.033506,37.763737,-122.458489,642692,23186,OK
Rio Hondo College,University of California-Santa Barbara,34.019821,-118.033506,34.416297,-119.846426,193079,7383,OK
Rio Hondo College,University of California-Santa Cruz,34.019821,-118.033506,36.995584,-122.058801,577938,21532,OK
Riverside City College,University of California-Berkeley,33.970918,-117.384323,37.871918,-122.260463,688046,25065,OK
Riverside City College,University of California-Davis,33.970918,-117.384323,38.539667,-121.749567,724810,26142,OK
Riverside City College,University of California-Irvine,33.970918,-117.384323,33.648434,-117.841248,67720,2939,OK
Riverside City College,University of California-Los Angeles,33.970918,-117.384323,34.066927,-118.168965,84356,3624,OK
Riverside City College,University of California-Merced,33.970918,-117.384323,37.366237,-120.424944,533631,19558,OK
Riverside City College,University of California-Riverside,33.970918,-117.384323,33.97246,-117.32741,7027,870,OK
Riverside City College,University of California-San Diego,33.970918,-117.384323,32.877749,-117.235866,151994,5638,OK
Riverside City College,University of California-San Francisco,33.970918,-117.384323,37.763737,-122.458489,705637,25637,OK
Riverside City College,University of California-Santa Barbara,33.970918,-117.384323,34.416297,-119.846426,259895,9564,OK
Riverside City College,University of California-Santa Cruz,33.970918,-117.384323,36.995584,-122.058801,640883,24066,OK
Sacramento City College,University of California-Berkeley,38.541096,-121.491139,37.871918,-122.260463,131503,5451,OK
Sacramento City College,University of California-Davis,38.541096,-121.491139,38.539667,-121.749567,28102,1421,OK
Sacramento City College,University of California-Irvine,38.541096,-121.491139,33.648434,-117.841248,686881,23889,OK
Sacramento City College,University of California-Los Angeles,38.541096,-121.491139,34.066927,-118.168965,620990,21646,OK
Sacramento City College,University of California-Merced,38.541096,-121.491139,37.366237,-120.424944,186823,7094,OK
Sacramento City College,University of California-Riverside,38.541096,-121.491139,33.97246,-117.32741,702487,24677,OK
Sacramento City College,University of California-San Diego,38.541096,-121.491139,32.877749,-117.235866,834584,28909,OK
Sacramento City College,University of California-San Francisco,38.541096,-121.491139,37.763737,-122.458489,148567,5911,OK
Sacramento City College,University of California-Santa Barbara,38.541096,-121.491139,34.416297,-119.846426,626573,22407,OK
Sacramento City College,University of California-Santa Cruz,38.541096,-121.491139,36.995584,-122.058801,244153,9178,OK
Saddleback College,University of California-Berkeley,33.553346,-117.665584,37.871918,-122.260463,683841,24604,OK
Saddleback College,University of California-Davis,33.553346,-117.665584,38.539667,-121.749567,720605,25663,OK
Saddleback College,University of California-Irvine,33.553346,-117.665584,33.648434,-117.841248,24773,1466,OK
Saddleback College,University of California-Los Angeles,33.553346,-117.665584,34.066927,-118.168965,81070,3248,OK
Saddleback College,University of California-Merced,33.553346,-117.665584,37.366237,-120.424944,529426,19080,OK
Saddleback College,University of California-Riverside,33.553346,-117.665584,33.97246,-117.32741,85198,3866,OK
Saddleback College,University of California-San Diego,33.553346,-117.665584,32.877749,-117.235866,94446,3431,OK
Saddleback College,University of California-San Francisco,33.553346,-117.665584,37.763737,-122.458489,701433,25175,OK
Saddleback College,University of California-Santa Barbara,33.553346,-117.665584,34.416297,-119.846426,251821,9236,OK
Saddleback College,University of California-Santa Cruz,33.553346,-117.665584,36.995584,-122.058801,636679,23622,OK
San Bernardino Valley College,University of California-Berkeley,34.086353,-117.313248,37.871918,-122.260463,688512,24567,OK
San Bernardino Valley College,University of California-Davis,34.086353,-117.313248,38.539667,-121.749567,725276,25626,OK
San Bernardino Valley College,University of California-Irvine,34.086353,-117.313248,33.648434,-117.841248,82831,3482,OK
San Bernardino Valley College,University of California-Los Angeles,34.086353,-117.313248,34.066927,-118.168965,84348,3093,OK
San Bernardino Valley College,University of California-Merced,34.086353,-117.313248,37.366237,-120.424944,534097,19043,OK
San Bernardino Valley College,University of California-Riverside,34.086353,-117.313248,33.97246,-117.32741,15909,1412,OK
San Bernardino Valley College,University of California-San Diego,34.086353,-117.313248,32.877749,-117.235866,183557,6331,OK
San Bernardino Valley College,University of California-San Francisco,34.086353,-117.313248,37.763737,-122.458489,706103,25135,OK
San Bernardino Valley College,University of California-Santa Barbara,34.086353,-117.313248,34.416297,-119.846426,260360,9122,OK
San Bernardino Valley College,University of California-Santa Cruz,34.086353,-117.313248,36.995584,-122.058801,641349,23592,OK
San Diego City College,University of California-Berkeley,32.717403,-117.152733,37.871918,-122.260463,795748,28119,OK
San Diego City College,University of California-Davis,32.717403,-117.152733,38.539667,-121.749567,832512,29256,OK
San Diego City College,University of California-Irvine,32.717403,-117.152733,33.648434,-117.841248,136125,4760,OK
San Diego City College,University of California-Los Angeles,32.717403,-117.152733,34.066927,-118.168965,192976,6727,OK
San Diego City College,University of California-Merced,32.717403,-117.152733,37.366237,-120.424944,641333,22817,OK
San Diego City College,University of California-Riverside,32.717403,-117.152733,33.97246,-117.32741,154305,6068,OK
San Diego City College,University of California-San Diego,32.717403,-117.152733,32.877749,-117.235866,23331,1091,OK
San Diego City College,University of California-San Francisco,32.717403,-117.152733,37.763737,-122.458489,813339,28702,OK
San Diego City College,University of California-Santa Barbara,32.717403,-117.152733,34.416297,-119.846426,363727,12600,OK
San Diego City College,University of California-Santa Cruz,32.717403,-117.152733,36.995584,-122.058801,748585,27097,OK
San Diego Mesa College,University of California-Berkeley,32.803825,-117.169165,37.871918,-122.260463,785197,28068,OK
San Diego Mesa College,University of California-Davis,32.803825,-117.169165,38.539667,-121.749567,821961,29201,OK
San Diego Mesa College,University of California-Irvine,32.803825,-117.169165,33.648434,-117.841248,125574,4684,OK
San Diego Mesa College,University of California-Los Angeles,32.803825,-117.169165,34.066927,-118.168965,182425,6650,OK
San Diego Mesa College,University of California-Merced,32.803825,-117.169165,37.366237,-120.424944,630782,22756,OK
San Diego Mesa College,University of California-Riverside,32.803825,-117.169165,33.97246,-117.32741,149241,5886,OK
San Diego Mesa College,University of California-San Diego,32.803825,-117.169165,32.877749,-117.235866,18049,1208,OK
San Diego Mesa College,University of California-San Francisco,32.803825,-117.169165,37.763737,-122.458489,802788,28646,OK
San Diego Mesa College,University of California-Santa Barbara,32.803825,-117.169165,34.416297,-119.846426,353176,12529,OK
San Diego Mesa College,University of California-Santa Cruz,32.803825,-117.169165,36.995584,-122.058801,738034,27045,OK
San Diego Miramar College,University of California-Berkeley,32.909757,-117.120261,37.871918,-122.260463,784061,28107,OK
San Diego Miramar College,University of California-Davis,32.909757,-117.120261,38.539667,-121.749567,820825,29244,OK
San Diego Miramar College,University of California-Irvine,32.909757,-117.120261,33.648434,-117.841248,124439,4735,OK
San Diego Miramar College,University of California-Los Angeles,32.909757,-117.120261,34.066927,-118.168965,181290,6704,OK
San Diego Miramar College,University of California-Merced,32.909757,-117.120261,37.366237,-120.424944,629646,22807,OK
San Diego Miramar College,University of California-Riverside,32.909757,-117.120261,33.97246,-117.32741,132919,5242,OK
San Diego Miramar College,University of California-San Diego,32.909757,-117.120261,32.877749,-117.235866,13980,1322,OK
San Diego Miramar College,University of California-San Francisco,32.909757,-117.120261,37.763737,-122.458489,801652,28690,OK
San Diego Miramar College,University of California-Santa Barbara,32.909757,-117.120261,34.416297,-119.846426,352040,12586,OK
San Diego Miramar College,University of California-Santa Cruz,32.909757,-117.120261,36.995584,-122.058801,736898,27088,OK
San Joaquin Delta College,University of California-Berkeley,37.995562,-121.317597,37.871918,-122.260463,125785,5248,OK
San Joaquin Delta College,University of California-Davis,37.995562,-121.317597,38.539667,-121.749567,94058,3719,OK
San Joaquin Delta College,University of California-Irvine,37.995562,-121.317597,33.648434,-117.841248,620483,21668,OK
San Joaquin Delta College,University of California-Los Angeles,37.995562,-121.317597,34.066927,-118.168965,554592,19440,OK
San Joaquin Delta College,University of California-Merced,37.995562,-121.317597,37.366237,-120.424944,127845,5297,OK
San Joaquin Delta College,University of California-Riverside,37.995562,-121.317597,33.97246,-117.32741,636090,22443,OK
San Joaquin Delta College,University of California-San Diego,37.995562,-121.317597,32.877749,-117.235866,768186,26839,OK
San Joaquin Delta College,University of California-San Francisco,37.995562,-121.317597,37.763737,-122.458489,143376,5924,OK
San Joaquin Delta College,University of California-Santa Barbara,37.995562,-121.317597,34.416297,-119.846426,560176,20129,OK
San Joaquin Delta College,University of California-Santa Cruz,37.995562,-121.317597,36.995584,-122.058801,175048,7286,OK
San Jose City College,University of California-Berkeley,37.315827,-121.926185,37.871918,-122.260463,81872,3687,OK
San Jose City College,University of California-Davis,37.315827,-121.926185,38.539667,-121.749567,172692,6181,OK
San Jose City College,University of California-Irvine,37.315827,-121.926185,33.648434,-117.841248,621473,21806,OK
San Jose City College,University of California-Los Angeles,37.315827,-121.926185,34.066927,-118.168965,555582,19577,OK
San Jose City College,University of California-Merced,37.315827,-121.926185,37.366237,-120.424944,201698,8141,OK
San Jose City College,University of California-Riverside,37.315827,-121.926185,33.97246,-117.32741,637079,22583,OK
San Jose City College,University of California-San Diego,37.315827,-121.926185,32.877749,-117.235866,769176,26955,OK
San Jose City College,University of California-San Francisco,37.315827,-121.926185,37.763737,-122.458489,80803,3432,OK
San Jose City College,University of California-Santa Barbara,37.315827,-121.926185,34.416297,-119.846426,458476,16039,OK
San Jose City College,University of California-Santa Cruz,37.315827,-121.926185,36.995584,-122.058801,52087,2565,OK
Santa Ana Beauty College,University of California-Berkeley,33.759423,-117.895913,37.871918,-122.260463,653021,23544,OK
Santa Ana Beauty College,University of California-Davis,33.759423,-117.895913,38.539667,-121.749567,689785,24619,OK
Santa Ana Beauty College,University of California-Irvine,33.759423,-117.895913,33.648434,-117.841248,21927,1293,OK
Santa Ana Beauty College,University of California-Los Angeles,33.759423,-117.895913,34.066927,-118.168965,50250,2234,OK
Santa Ana Beauty College,University of California-Merced,33.759423,-117.895913,37.366237,-120.424944,498606,18070,OK
Santa Ana Beauty College,University of California-Riverside,33.759423,-117.895913,33.97246,-117.32741,70636,4391,OK
Santa Ana Beauty College,University of California-San Diego,33.759423,-117.895913,32.877749,-117.235866,127432,4592,OK
Santa Ana Beauty College,University of California-San Francisco,33.759423,-117.895913,37.763737,-122.458489,670612,24120,OK
Santa Ana Beauty College,University of California-Santa Barbara,33.759423,-117.895913,34.416297,-119.846426,221000,8291,OK
Santa Ana Beauty College,University of California-Santa Cruz,33.759423,-117.895913,36.995584,-122.058801,605858,22534,OK
Santa Ana College,University of California-Berkeley,33.759423,-117.895913,37.871918,-122.260463,653021,23544,OK
Santa Ana College,University of California-Davis,33.759423,-117.895913,38.539667,-121.749567,689785,24619,OK
Santa Ana College,University of California-Irvine,33.759423,-117.895913,33.648434,-117.841248,21927,1293,OK
Santa Ana College,University of California-Los Angeles,33.759423,-117.895913,34.066927,-118.168965,50250,2234,OK
Santa Ana College,University of California-Merced,33.759423,-117.895913,37.366237,-120.424944,498606,18070,OK
Santa Ana College,University of California-Riverside,33.759423,-117.895913,33.97246,-117.32741,70636,4391,OK
Santa Ana College,University of California-San Diego,33.759423,-117.895913,32.877749,-117.235866,127432,4592,OK
Santa Ana College,University of California-San Francisco,33.759423,-117.895913,37.763737,-122.458489,670612,24120,OK
Santa Ana College,University of California-Santa Barbara,33.759423,-117.895913,34.416297,-119.846426,221000,8291,OK
Santa Ana College,University of California-Santa Cruz,33.759423,-117.895913,36.995584,-122.058801,605858,22534,OK
Santa Barbara City College,University of California-Berkeley,34.406788,-119.698045,37.871918,-122.260463,523513,18882,OK
Santa Barbara City College,University of California-Davis,34.406788,-119.698045,38.539667,-121.749567,609394,21497,OK
Santa Barbara City College,University of California-Irvine,34.406788,-119.698045,33.648434,-117.841248,220823,8084,OK
Santa Barbara City College,University of California-Los Angeles,34.406788,-119.698045,34.066927,-118.168965,163311,6003,OK
Santa Barbara City College,University of California-Merced,34.406788,-119.698045,37.366237,-120.424944,468544,17536,OK
Santa Barbara City College,University of California-Riverside,34.406788,-119.698045,33.97246,-117.32741,245112,9322,OK
Santa Barbara City College,University of California-San Diego,34.406788,-119.698045,32.877749,-117.235866,338985,11872,OK
Santa Barbara City College,University of California-San Francisco,34.406788,-119.698045,37.763737,-122.458489,529105,19000,OK
Santa Barbara City College,University of California-Santa Barbara,34.406788,-119.698045,34.416297,-119.846426,17529,932,OK
Santa Barbara City College,University of California-Santa Cruz,34.406788,-119.698045,36.995584,-122.058801,420149,15512,OK
Santa Monica College,University of California-Berkeley,34.017022,-118.469765,37.871918,-122.260463,599826,21989,OK
Santa Monica College,University of California-Davis,34.017022,-118.469765,38.539667,-121.749567,636589,23068,OK
Santa Monica College,University of California-Irvine,34.017022,-118.469765,33.648434,-117.841248,82096,4625,OK
Santa Monica College,University of California-Los Angeles,34.017022,-118.469765,34.066927,-118.168965,32743,2572,OK
Santa Monica College,University of California-Merced,34.017022,-118.469765,37.366237,-120.424944,445410,16536,OK
Santa Monica College,University of California-Riverside,34.017022,-118.469765,33.97246,-117.32741,114005,5900,OK
Santa Monica College,University of California-San Diego,34.017022,-118.469765,32.877749,-117.235866,200258,8463,OK
Santa Monica College,University of California-San Francisco,34.017022,-118.469765,37.763737,-122.458489,617417,22592,OK
Santa Monica College,University of California-Santa Barbara,34.017022,-118.469765,34.416297,-119.846426,162959,6484,OK
Santa Monica College,University of California-Santa Cruz,34.017022,-118.469765,36.995584,-122.058801,552663,20919,OK
Santa Rosa Junior College,University of California-Berkeley,38.45709,-122.718974,37.871918,-122.260463,93477,4238,OK
Santa Rosa Junior College,University of California-Davis,38.45709,-122.718974,38.539667,-121.749567,136315,5471,OK
Santa Rosa Junior College,University of California-Irvine,38.45709,-122.718974,33.648434,-117.841248,763275,26883,OK
Santa Rosa Junior College,University of California-Los Angeles,38.45709,-122.718974,34.066927,-118.168965,697384,24676,OK
Santa Rosa Junior College,University of California-Merced,38.45709,-122.718974,37.366237,-120.424944,294904,10825,OK
Santa Rosa Junior College,University of California-Riverside,38.45709,-122.718974,33.97246,-117.32741,778882,27607,OK
Santa Rosa Junior College,University of California-San Diego,38.45709,-122.718974,32.877749,-117.235866,976103,34636,OK
Santa Rosa Junior College,University of California-San Francisco,38.45709,-122.718974,37.763737,-122.458489,90248,3870,OK
Santa Rosa Junior College,University of California-Santa Barbara,38.45709,-122.718974,34.416297,-119.846426,615260,21952,OK
Santa Rosa Junior College,University of California-Santa Cruz,38.45709,-122.718974,36.995584,-122.058801,214959,8270,OK
Santiago Canyon College,University of California-Berkeley,33.795449,-117.766762,37.871918,-122.260463,661075,24004,OK
Santiago Canyon College,University of California-Davis,33.795449,-117.766762,38.539667,-121.749567,697839,25068,OK
Santiago Canyon College,University of California-Irvine,33.795449,-117.766762,33.648434,-117.841248,21526,1404,OK
Santiago Canyon College,University of California-Los Angeles,33.795449,-117.766762,34.066927,-118.168965,58304,2659,OK
Santiago Canyon College,University of California-Merced,33.795449,-117.766762,37.366237,-120.424944,506660,18498,OK
Santiago Canyon College,University of California-Riverside,33.795449,-117.766762,33.97246,-117.32741,54954,3162,OK
Santiago Canyon College,University of California-San Diego,33.795449,-117.766762,32.877749,-117.235866,126694,4429,OK
Santiago Canyon College,University of California-San Francisco,33.795449,-117.766762,37.763737,-122.458489,678666,24576,OK
Santiago Canyon College,University of California-Santa Barbara,33.795449,-117.766762,34.416297,-119.846426,229054,8690,OK
Santiago Canyon College,University of California-Santa Cruz,33.795449,-117.766762,36.995584,-122.058801,613912,23009,OK
Shasta College,University of California-Berkeley,40.566034,-122.314419,37.871918,-122.260463,332660,12124,OK
Shasta College,University of California-Davis,40.566034,-122.314419,38.539667,-121.749567,247813,8908,OK
Shasta College,University of California-Irvine,40.566034,-122.314419,33.648434,-117.841248,944897,32863,OK
Shasta College,University of California-Los Angeles,40.566034,-122.314419,34.066927,-118.168965,879005,30742,OK
Shasta College,University of California-Merced,40.566034,-122.314419,37.366237,-120.424944,447468,16172,OK
Shasta College,University of California-Riverside,40.566034,-122.314419,33.97246,-117.32741,960503,33645,OK
Shasta College,University of California-San Diego,40.566034,-122.314419,32.877749,-117.235866,1062613,37121,OK
Shasta College,University of California-San Francisco,40.566034,-122.314419,37.763737,-122.458489,349725,12528,OK
Shasta College,University of California-Santa Barbara,40.566034,-122.314419,34.416297,-119.846426,844256,29295,OK
Shasta College,University of California-Santa Cruz,40.566034,-122.314419,36.995584,-122.058801,445311,15895,OK
Sierra College,University of California-Berkeley,38.790773,-121.211688,37.871918,-122.260463,162534,6470,OK
Sierra College,University of California-Davis,38.790773,-121.211688,38.539667,-121.749567,59133,2425,OK
Sierra College,University of California-Irvine,38.790773,-121.211688,33.648434,-117.841248,729735,25512,OK
Sierra College,University of California-Los Angeles,38.790773,-121.211688,34.066927,-118.168965,663844,23281,OK
Sierra College,University of California-Merced,38.790773,-121.211688,37.366237,-120.424944,222538,8311,OK
Sierra College,University of California-Riverside,38.790773,-121.211688,33.97246,-117.32741,745342,26257,OK
Sierra College,University of California-San Diego,38.790773,-121.211688,32.877749,-117.235866,841932,29219,OK
Sierra College,University of California-San Francisco,38.790773,-121.211688,37.763737,-122.458489,179599,6903,OK
Sierra College,University of California-Santa Barbara,38.790773,-121.211688,34.416297,-119.846426,674130,23527,OK
Sierra College,University of California-Santa Cruz,38.790773,-121.211688,36.995584,-122.058801,275185,10196,OK
Skyline College,University of California-Berkeley,37.63042,-122.467335,37.871918,-122.260463,43950,2802,OK
Skyline College,University of California-Davis,37.63042,-122.467335,38.539667,-121.749567,137472,5550,OK
Skyline College,University of California-Irvine,37.63042,-122.467335,33.648434,-117.841248,684918,24216,OK
Skyline College,University of California-Los Angeles,37.63042,-122.467335,34.066927,-118.168965,619027,21962,OK
Skyline College,University of California-Merced,37.63042,-122.467335,37.366237,-120.424944,231115,9034,OK
Skyline College,University of California-Riverside,37.63042,-122.467335,33.97246,-117.32741,700525,24983,OK
Skyline College,University of California-San Diego,37.63042,-122.467335,32.877749,-117.235866,832621,29194,OK
Skyline College,University of California-San Francisco,37.63042,-122.467335,37.763737,-122.458489,18076,1541,OK
Skyline College,University of California-Santa Barbara,37.63042,-122.467335,34.416297,-119.846426,521921,18509,OK
Skyline College,University of California-Santa Cruz,37.63042,-122.467335,36.995584,-122.058801,109879,4598,OK
Solano Community College,University of California-Berkeley,38.235881,-122.122368,37.871918,-122.260463,56996,3038,OK
Solano Community College,University of California-Davis,38.235881,-122.122368,38.539667,-121.749567,51165,2209,OK
Solano Community College,University of California-Irvine,38.235881,-122.122368,33.648434,-117.841248,700614,24789,OK
Solano Community College,University of California-Los Angeles,38.235881,-122.122368,34.066927,-118.168965,634723,22543,OK
Solano Community College,University of California-Merced,38.235881,-122.122368,37.366237,-120.424944,212219,9013,OK
Solano Community College,University of California-Riverside,38.235881,-122.122368,33.97246,-117.32741,716221,25582,OK
Solano Community College,University of California-San Diego,38.235881,-122.122368,32.877749,-117.235866,848317,29740,OK
Solano Community College,University of California-San Francisco,38.235881,-122.122368,37.763737,-122.458489,74061,3533,OK
Solano Community College,University of California-Santa Barbara,38.235881,-122.122368,34.416297,-119.846426,569376,20240,OK
Solano Community College,University of California-Santa Cruz,38.235881,-122.122368,36.995584,-122.058801,170430,6805,OK
Southwestern College,University of California-Berkeley,32.640281,-116.996803,37.871918,-122.260463,810852,28800,OK
Southwestern College,University of California-Davis,32.640281,-116.996803,38.539667,-121.749567,847616,29993,OK
Southwestern College,University of California-Irvine,32.640281,-116.996803,33.648434,-117.841248,151230,5584,OK
Southwestern College,University of California-Los Angeles,32.640281,-116.996803,34.066927,-118.168965,208081,7542,OK
Southwestern College,University of California-Merced,32.640281,-116.996803,37.366237,-120.424944,656437,23602,OK
Southwestern College,University of California-Riverside,32.640281,-116.996803,33.97246,-117.32741,168959,6541,OK
Southwestern College,University of California-San Diego,32.640281,-116.996803,32.877749,-117.235866,43704,2103,OK
Southwestern College,University of California-San Francisco,32.640281,-116.996803,37.763737,-122.458489,828443,29406,OK
Southwestern College,University of California-Santa Barbara,32.640281,-116.996803,34.416297,-119.846426,378831,13426,OK
Southwestern College,University of California-Santa Cruz,32.640281,-116.996803,36.995584,-122.058801,763689,27838,OK
Taft College,University of California-Berkeley,35.149343,-119.459751,37.871918,-122.260463,433597,15752,OK
Taft College,University of California-Davis,35.149343,-119.459751,38.539667,-121.749567,470361,16781,OK
Taft College,University of California-Irvine,35.149343,-119.459751,33.648434,-117.841248,262910,9922,OK
Taft College,University of California-Los Angeles,35.149343,-119.459751,34.066927,-118.168965,197019,7565,OK
Taft College,University of California-Merced,35.149343,-119.459751,37.366237,-120.424944,295652,11234,OK
Taft College,University of California-Riverside,35.149343,-119.459751,33.97246,-117.32741,278517,10684,OK
Taft College,University of California-San Diego,35.149343,-119.459751,32.877749,-117.235866,364844,13083,OK
Taft College,University of California-San Francisco,35.149343,-119.459751,37.763737,-122.458489,451189,16330,OK
Taft College,University of California-Santa Barbara,35.149343,-119.459751,34.416297,-119.846426,191845,9241,OK
Taft College,University of California-Santa Cruz,35.149343,-119.459751,36.995584,-122.058801,386435,14653,OK
Ventura College,University of California-Berkeley,34.277393,-119.230604,37.871918,-122.260463,574667,20648,OK
Ventura College,University of California-Davis,34.277393,-119.230604,38.539667,-121.749567,645324,22920,OK
Ventura College,University of California-Irvine,34.277393,-119.230604,33.648434,-117.841248,173163,6791,OK
Ventura College,University of California-Los Angeles,34.277393,-119.230604,34.066927,-118.168965,115651,4655,OK
Ventura College,University of California-Merced,34.277393,-119.230604,37.366237,-120.424944,454145,16387,OK
Ventura College,University of California-Riverside,34.277393,-119.230604,33.97246,-117.32741,197452,7966,OK
Ventura College,University of California-San Diego,34.277393,-119.230604,32.877749,-117.235866,293174,10629,OK
Ventura College,University of California-San Francisco,34.277393,-119.230604,37.763737,-122.458489,580260,20809,OK
Ventura College,University of California-Santa Barbara,34.277393,-119.230604,34.416297,-119.846426,68683,2691,OK
Ventura College,University of California-Santa Cruz,34.277393,-119.230604,36.995584,-122.058801,471303,17259,OK
Victor Valley College,University of California-Berkeley,34.472231,-117.261456,37.871918,-122.260463,670792,24721,OK
Victor Valley College,University of California-Davis,34.472231,-117.261456,38.539667,-121.749567,707556,25788,OK
Victor Valley College,University of California-Irvine,34.472231,-117.261456,33.648434,-117.841248,133780,5302,OK
Victor Valley College,University of California-Los Angeles,34.472231,-117.261456,34.066927,-118.168965,127149,4797,OK
Victor Valley College,University of California-Merced,34.472231,-117.261456,37.366237,-120.424944,497466,18346,OK
Victor Valley College,University of California-Riverside,34.472231,-117.261456,33.97246,-117.32741,95579,4492,OK
Victor Valley College,University of California-San Diego,34.472231,-117.261456,32.877749,-117.235866,234711,8174,OK
Victor Valley College,University of California-San Francisco,34.472231,-117.261456,37.763737,-122.458489,688383,25289,OK
Victor Valley College,University of California-Santa Barbara,34.472231,-117.261456,34.416297,-119.846426,292602,10401,OK
Victor Valley College,University of California-Santa Cruz,34.472231,-117.261456,36.995584,-122.058801,623629,23742,OK
West Los Angeles College,University of California-Berkeley,34.004512,-118.386664,37.871918,-122.260463,604086,22162,OK
West Los Angeles College,University of California-Davis,34.004512,-118.386664,38.539667,-121.749567,640850,23243,OK
West Los Angeles College,University of California-Irvine,34.004512,-118.386664,33.648434,-117.841248,74654,3954,OK
