,Fall 2011,Fall 2011,Fall 2011,Fall 2011,Fall 2011,Fall 2012,Fall 2012,Fall 2012,Fall 2012,Fall 2012,Fall 2013,Fall 2013,Fall 2013,Fall 2013,Fall 2013,Fall 2014,Fall 2014,Fall 2014,Fall 2014,Fall 2014,Fall 2015,Fall 2015,Fall 2015,Fall 2015,Fall 2015,Fall 2016,Fall 2016,Fall 2016,Fall 2016,Fall 2016,Fall 2017,Fall 2017,Fall 2017,Fall 2017,Fall 2017,Fall 2018,Fall 2018,Fall 2018,Fall 2018,Fall 2018,Fall 2019,Fall 2019,Fall 2019,Fall 2019,Fall 2019,Fall 2020,Fall 2020,Fall 2020,Fall 2020,Fall 2020,Fall 2021,Fall 2021,Fall 2021,Fall 2021,Fall 2021,Fall 2022,Fall 2022,Fall 2022,Fall 2022,Fall 2022,Spring 2012,Spring 2012,Spring 2012,Spring 2012,Spring 2012,Spring 2013,Spring 2013,Spring 2013,Spring 2013,Spring 2013,Spring 2014,Spring 2014,Spring 2014,Spring 2014,Spring 2014,Spring 2015,Spring 2015,Spring 2015,Spring 2015,Spring 2015,Spring 2016,Spring 2016,Spring 2016,Spring 2016,Spring 2016,Spring 2017,Spring 2017,Spring 2017,Spring 2017,Spring 2017,Spring 2018,Spring 2018,Spring 2018,Spring 2018,Spring 2018,Spring 2019,Spring 2019,Spring 2019,Spring 2019,Spring 2019,Spring 2020,Spring 2020,Spring 2020,Spring 2020,Spring 2020,Spring 2021,Spring 2021,Spring 2021,Spring 2021,Spring 2021,Spring 2022,Spring 2022,Spring 2022,Spring 2022,Spring 2022,Spring 2023,Spring 2023,Spring 2023,Spring 2023,Spring 2023,Summer 2012,Summer 2012,Summer 2012,Summer 2012,Summer 2012,Summer 2013,Summer 2013,Summer 2013,Summer 2013,Summer 2013,Summer 2014,Summer 2014,Summer 2014,Summer 2014,Summer 2014,Summer 2015,Summer 2015,Summer 2015,Summer 2015,Summer 2015,Summer 2016,Summer 2016,Summer 2016,Summer 2016,Summer 2016,Summer 2017,Summer 2017,Summer 2017,Summer 2017,Summer 2017,Summer 2018,Summer 2018,Summer 2018,Summer 2018,Summer 2018,Summer 2019,Summer 2019,Summer 2019,Summer 2019,Summer 2019,Summer 2020,Summer 2020,Summer 2020,Summer 2020,Summer 2020,Summer 2021,Summer 2021,Summer 2021,Summer 2021,Summer 2021,Summer 2022,Summer 2022,Summer 2022,Summer 2022,Summer 2022,Summer 2023,Summer 2023,Summer 2023,Summer 2023,Summer 2023,Winter 2012,Winter 2012,Winter 2012,Winter 2012,Winter 2012,Winter 2013,Winter 2013,Winter 2013,Winter 2013,Winter 2013,Winter 2014,Winter 2014,Winter 2014,Winter 2014,Winter 2014,Winter 2015,Winter 2015,Winter 2015,Winter 2015,Winter 2015,Winter 2016,Winter 2016,Winter 2016,Winter 2016,Winter 2016,Winter 2017,Winter 2017,Winter 2017,Winter 2017,Winter 2017,Winter 2018,Winter 2018,Winter 2018,Winter 2018,Winter 2018,Winter 2019,Winter 2019,Winter 2019,Winter 2019,Winter 2019,Winter 2020,Winter 2020,Winter 2020,Winter 2020,Winter 2020,Winter 2021,Winter 2021,Winter 2021,Winter 2021,Winter 2021,Winter 2022,Winter 2022,Winter 2022,Winter 2022,Winter 2022,Winter 2023,Winter 2023,Winter 2023,Winter 2023,Winter 2023
Moorpark,"3,046","2,688","2,365",88.25%,77.64%,"3,219","2,856","2,543",88.72%,79.00%,"3,606","3,153","2,735",87.44%,75.85%,"3,559","3,114","2,709",87.50%,76.12%,"3,512","3,045","2,660",86.70%,75.74%,"3,478","3,010","2,635",86.54%,75.76%,"3,486","3,025","2,639",86.78%,75.70%,"3,382","2,959","2,533",87.49%,74.90%,"3,649","3,183","2,690",87.23%,73.72%,"3,271","2,918","2,454",89.21%,75.02%,"2,981","2,593","2,148",86.98%,72.06%,"3,210","2,787","2,297",86.82%,71.56%,"3,202","2,693","2,278",84.10%,71.14%,"3,368","2,860","2,458",84.92%,72.98%,"3,323","2,735","2,313",82.31%,69.61%,"3,181","2,689","2,322",84.53%,73.00%,"3,054","2,574","2,202",84.28%,72.10%,"3,027","2,585","2,208",85.40%,72.94%,"2,849","2,428","2,081",85.22%,73.04%,"2,938","2,506","2,167",85.30%,73.76%,"2,258","1,981","1,836",87.73%,81.31%,"2,707","2,351","1,935",86.85%,71.48%,"2,301","2,011","1,685",87.40%,73.23%,"2,608","2,264","1,805",86.81%,69.21%,258,238,221,92.25%,85.66%,583,535,478,91.77%,81.99%,558,509,468,91.22%,83.87%,551,510,475,92.56%,86.21%,550,490,441,89.09%,80.18%,517,460,420,88.97%,81.24%,560,469,408,83.75%,72.86%,615,524,443,85.20%,72.03%,778,703,603,90.36%,77.51%,656,570,461,86.89%,70.27%,500,455,373,91.00%,74.60%,531,469,397,88.32%,74.76%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moreno Valley,665,565,488,84.96%,73.38%,629,601,527,95.55%,83.78%,"1,009",823,716,81.57%,70.96%,"1,304","1,059",879,81.21%,67.41%,"1,289","1,094",896,84.87%,69.51%,"1,572","1,280","1,024",81.42%,65.14%,"2,103","1,781","1,388",84.69%,66.00%,"2,353","1,949","1,527",82.83%,64.90%,"2,510","2,139","1,690",85.22%,67.33%,"1,820","1,501","1,093",82.47%,60.05%,"1,755","1,466",967,83.53%,55.10%,"2,015","1,727","1,196",85.71%,59.35%,684,536,469,78.36%,68.57%,949,791,710,83.35%,74.82%,"1,277","1,069",879,83.71%,68.83%,"1,375","1,162",921,84.51%,66.98%,"1,570","1,314","1,096",83.69%,69.81%,"1,665","1,363","1,112",81.86%,66.79%,"1,802","1,444","1,197",80.13%,66.43%,"1,982","1,685","1,391",85.02%,70.18%,"1,421","1,409","1,124",99.16%,79.10%,"1,297","1,121",812,86.43%,62.61%,"1,059",912,663,86.12%,62.61%,"1,462","1,267",904,86.66%,61.83%,135,111,100,82.22%,74.07%,153,141,126,92.16%,82.35%,332,297,274,89.46%,82.53%,405,350,319,86.42%,78.77%,464,412,376,88.79%,81.03%,373,326,295,87.40%,79.09%,490,435,395,88.78%,80.61%,531,487,429,91.71%,80.79%,470,459,416,97.66%,88.51%,271,256,201,94.46%,74.17%,343,322,275,93.88%,80.17%,335,302,257,90.15%,76.72%,158,152,144,96.20%,91.14%,182,166,149,91.21%,81.87%,311,294,273,94.53%,87.78%,256,227,215,88.67%,83.98%,391,357,330,91.30%,84.40%,554,492,447,88.81%,80.69%,584,521,470,89.21%,80.48%,520,483,423,92.88%,81.35%,508,452,385,88.98%,75.79%,373,340,264,91.15%,70.78%,275,245,197,89.09%,71.64%,336,314,273,93.45%,81.25%
Mt San Antonio,"3,480","2,818","2,302",80.98%,66.15%,"3,572","2,932","2,382",82.08%,66.69%,"3,520","2,946","2,280",83.69%,64.77%,"3,856","3,155","2,449",81.82%,63.51%,"4,051","3,279","2,557",80.94%,63.12%,"4,185","3,370","2,673",80.53%,63.87%,"4,367","3,565","2,817",81.63%,64.51%,"6,910","5,846","4,423",84.60%,64.01%,"6,483","5,501","4,139",84.85%,63.84%,"4,920","4,827","3,748",98.11%,76.18%,"5,486","4,690","3,263",85.49%,59.48%,"6,587","5,493","3,810",83.39%,57.84%,"3,253","2,654","2,164",81.59%,66.52%,"3,567","2,934","2,376",82.25%,66.61%,"3,588","3,030","2,408",84.45%,67.11%,"4,105","3,380","2,644",82.34%,64.41%,"4,172","3,399","2,717",81.47%,65.12%,"4,255","3,439","2,780",80.82%,65.33%,"4,349","3,601","2,903",82.80%,66.75%,"5,085","4,113","3,096",80.88%,60.88%,"2,974","2,962","2,419",99.60%,81.34%,"2,972","2,972","2,193",100.00%,73.79%,"4,123","3,221","2,180",78.12%,52.87%,"4,376","3,478","2,331",79.48%,53.27%,489,406,361,83.03%,73.82%,442,361,311,81.67%,70.36%,765,649,558,84.84%,72.94%,943,808,694,85.68%,73.59%,"1,002",875,761,87.33%,75.95%,816,723,636,88.60%,77.94%,"1,157","1,020",862,88.16%,74.50%,850,742,623,87.29%,73.29%,897,894,781,99.67%,87.07%,795,795,639,100.00%,80.38%,"1,096",885,647,80.75%,59.03%,"1,187",979,756,82.48%,63.69%,987,847,744,85.82%,75.38%,872,775,700,88.88%,80.28%,"1,107",978,853,88.35%,77.06%,"1,352","1,196","1,048",88.46%,77.51%,"1,266","1,076",935,84.99%,73.85%,"1,180","1,026",875,86.95%,74.15%,"1,191","1,077",952,90.43%,79.93%,"1,438","1,308","1,150",90.96%,79.97%,"1,390","1,284","1,115",92.37%,80.22%,"1,243","1,226","1,074",98.63%,86.40%,"1,249","1,067",867,85.43%,69.42%,"1,715","1,526","1,241",88.98%,72.36%
Mt. San Jacinto,"1,829","1,582","1,338",86.50%,73.15%,"1,752","1,478","1,230",84.36%,70.21%,"2,004","1,689","1,432",84.28%,71.46%,"2,163","1,794","1,528",82.94%,70.64%,"2,624","2,179","1,805",83.04%,68.79%,"3,699","3,115","2,537",84.21%,68.59%,"4,003","3,380","2,760",84.44%,68.95%,"4,413","3,628","2,844",82.21%,64.45%,"4,868","4,095","3,228",84.12%,66.31%,"3,856","3,310","2,514",85.84%,65.20%,"3,812","3,222","2,410",84.52%,63.22%,"4,544","3,958","2,911",87.10%,64.06%,"2,010","1,691","1,489",84.13%,74.08%,"1,983","1,695","1,434",85.48%,72.31%,"2,142","1,811","1,502",84.55%,70.12%,"2,430","2,036","1,714",83.79%,70.53%,"2,930","2,434","2,037",83.07%,69.52%,"3,739","3,087","2,520",82.56%,67.40%,"4,039","3,351","2,670",82.97%,66.11%,"4,236","3,369","2,683",79.53%,63.34%,"3,127","2,797","2,670",89.45%,85.39%,"3,131","2,708","2,066",86.49%,65.99%,"3,082","2,586","1,982",83.91%,64.31%,"4,284","3,629","2,841",84.71%,66.32%,237,211,194,89.03%,81.86%,,,,,,445,407,383,91.46%,86.07%,731,659,599,90.15%,81.94%,702,598,532,85.19%,75.78%,785,673,584,85.73%,74.39%,911,742,643,81.45%,70.58%,852,724,624,84.98%,73.24%,770,662,541,85.97%,70.26%,416,306,235,73.56%,56.49%,776,678,542,87.37%,69.85%,"1,263","1,103",890,87.33%,70.47%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Napa,811,666,567,82.12%,69.91%,804,703,580,87.44%,72.14%,929,787,668,84.71%,71.91%,"1,006",845,718,84.00%,71.37%,"1,048",904,777,86.26%,74.14%,"1,082",931,774,86.04%,71.53%,999,855,712,85.59%,71.27%,935,794,679,84.92%,72.62%,"1,331","1,133",921,85.12%,69.20%,"1,128",951,753,84.31%,66.76%,894,704,574,78.75%,64.21%,888,735,531,82.77%,59.80%,784,636,567,81.12%,72.32%,832,703,585,84.50%,70.31%,926,780,648,84.23%,69.98%,"1,084",939,807,86.62%,74.45%,"1,120",951,786,84.91%,70.18%,"1,145",970,794,84.72%,69.34%,"1,138",983,793,86.38%,69.68%,"1,059",911,776,86.02%,73.28%,948,853,745,89.98%,78.59%,846,693,523,81.91%,61.82%,668,537,433,80.39%,64.82%,782,664,478,84.91%,61.13%,104,104,102,100.00%,98.08%,216,201,175,93.06%,81.02%,203,190,166,93.60%,81.77%,239,225,196,94.14%,82.01%,214,190,162,88.79%,75.70%,207,185,156,89.37%,75.36%,198,173,150,87.37%,75.76%,204,169,147,82.84%,72.06%,229,199,174,86.90%,75.98%,166,139,111,83.73%,66.87%,89,72,63,80.90%,70.79%,107,91,79,85.05%,73.83%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norco College,907,776,665,85.56%,73.32%,941,810,693,86.08%,73.65%,"1,100",949,836,86.27%,76.00%,982,858,717,87.37%,73.01%,"1,140",997,830,87.46%,72.81%,"1,298","1,071",875,82.51%,67.41%,"1,827","1,577","1,244",86.32%,68.09%,"1,954","1,636","1,246",83.73%,63.77%,"1,973","1,603","1,218",81.25%,61.73%,"1,728","1,440",988,83.33%,57.18%,"1,649","1,313",886,79.62%,53.73%,"1,794","1,528",987,85.17%,55.02%,692,563,497,81.36%,71.82%,871,749,669,85.99%,76.81%,914,797,698,87.20%,76.37%,"1,133",956,807,84.38%,71.23%,"1,301","1,131",952,86.93%,73.17%,"1,478","1,214",982,82.14%,66.44%,"1,542","1,267","1,007",82.17%,65.30%,"1,771","1,455","1,151",82.16%,64.99%,"1,157","1,151",962,99.48%,83.15%,"1,608","1,280",842,79.60%,52.36%,"1,429","1,157",819,80.97%,57.31%,"1,765","1,449","1,010",82.10%,57.22%,200,167,151,83.50%,75.50%,338,327,299,96.75%,88.46%,270,240,214,88.89%,79.26%,245,223,197,91.02%,80.41%,315,280,253,88.89%,80.32%,328,294,236,89.63%,71.95%,386,330,266,85.49%,68.91%,475,416,346,87.58%,72.84%,374,359,316,95.99%,84.49%,271,235,197,86.72%,72.69%,366,318,248,86.89%,67.76%,391,333,238,85.17%,60.87%,113,107,95,94.69%,84.07%,87,84,76,96.55%,87.36%,227,221,207,97.36%,91.19%,297,275,252,92.59%,84.85%,308,274,251,88.96%,81.49%,358,325,285,90.78%,79.61%,370,344,308,92.97%,83.24%,401,354,303,88.28%,75.56%,524,435,353,83.02%,67.37%,360,312,226,86.67%,62.78%,265,228,185,86.04%,69.81%,316,276,224,87.34%,70.89%
Ohlone,"1,946","1,611","1,410",82.79%,72.46%,"1,971","1,604","1,390",81.38%,70.52%,"1,963","1,611","1,414",82.07%,72.03%,"1,965","1,653","1,430",84.12%,72.77%,"2,043","1,667","1,432",81.60%,70.09%,"2,185","1,869","1,630",85.54%,74.60%,"2,161","1,827","1,615",84.54%,74.73%,"2,078","1,814","1,558",87.30%,74.98%,"2,306","2,012","1,664",87.25%,72.16%,"2,223","1,931","1,649",86.86%,74.18%,"1,929","1,610","1,366",83.46%,70.81%,"1,812","1,569","1,296",86.59%,71.52%,"2,066","1,658","1,452",80.25%,70.28%,"2,033","1,655","1,460",81.41%,71.82%,"1,940","1,619","1,413",83.45%,72.84%,"1,982","1,606","1,394",81.03%,70.33%,"1,797","1,491","1,312",82.97%,73.01%,"1,743","1,425","1,266",81.76%,72.63%,"1,625","1,349","1,162",83.02%,71.51%,"1,705","1,428","1,242",83.75%,72.84%,"1,522","1,379","1,217",90.60%,79.96%,"1,499","1,294","1,111",86.32%,74.12%,"1,226","1,063",918,86.70%,74.88%,"1,373","1,176",954,85.65%,69.48%,454,378,357,83.26%,78.63%,470,412,382,87.66%,81.28%,495,452,423,91.31%,85.45%,529,477,446,90.17%,84.31%,510,469,432,91.96%,84.71%,506,452,417,89.33%,82.41%,613,563,518,91.84%,84.50%,465,409,382,87.96%,82.15%,697,638,575,91.54%,82.50%,484,436,397,90.08%,82.02%,355,310,269,87.32%,75.77%,371,311,279,83.83%,75.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orange Coast,"3,635","3,000","2,585",82.53%,71.11%,"3,287","2,787","2,388",84.79%,72.65%,"3,631","3,067","2,526",84.47%,69.57%,"3,700","3,092","2,541",83.57%,68.68%,"3,724","3,158","2,579",84.80%,69.25%,"3,577","2,994","2,435",83.70%,68.07%,"3,788","3,139","2,618",82.87%,69.11%,"3,848","3,153","2,468",81.94%,64.14%,"3,732","2,982","2,290",79.90%,61.36%,"3,195","2,666","2,104",83.44%,65.85%,"3,420","2,796","2,213",81.75%,64.71%,"3,416","2,823","2,201",82.64%,64.43%,"3,712","3,048","2,582",82.11%,69.56%,"3,448","2,910","2,487",84.40%,72.13%,"3,680","3,106","2,597",84.40%,70.57%,"3,755","3,109","2,491",82.80%,66.34%,"3,640","2,951","2,464",81.07%,67.69%,"3,475","2,809","2,326",80.83%,66.94%,"3,561","2,882","2,339",80.93%,65.68%,"3,155","2,471","1,975",78.32%,62.60%,"2,187","1,935","1,654",88.48%,75.63%,"2,988","2,358","1,851",78.92%,61.95%,"2,701","2,164","1,721",80.12%,63.72%,"2,931","2,318","1,860",79.09%,63.46%,59,45,39,76.27%,66.10%,607,548,503,90.28%,82.87%,614,518,446,84.36%,72.64%,761,670,573,88.04%,75.30%,687,600,511,87.34%,74.38%,690,596,527,86.38%,76.38%,621,528,451,85.02%,72.62%,520,420,325,80.77%,62.50%,396,317,270,80.05%,68.18%,438,359,273,81.96%,62.33%,341,272,221,79.77%,64.81%,414,314,233,75.85%,56.28%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oxnard,"1,004",856,684,85.26%,68.13%,903,792,637,87.71%,70.54%,933,796,644,85.32%,69.02%,986,880,728,89.25%,73.83%,"1,063",927,765,87.21%,71.97%,"1,100",953,773,86.64%,70.27%,"1,373","1,192",929,86.82%,67.66%,"1,625","1,459","1,162",89.78%,71.51%,"1,872","1,661","1,287",88.73%,68.75%,"1,503","1,252",935,83.30%,62.21%,"1,183","1,000",801,84.53%,67.71%,"1,265","1,091",884,86.25%,69.88%,981,812,650,82.77%,66.26%,896,768,597,85.71%,66.63%,987,846,701,85.71%,71.02%,"1,167",981,810,84.06%,69.41%,"1,143",981,799,85.83%,69.90%,"1,169",989,785,84.60%,67.15%,"1,229","1,037",843,84.38%,68.59%,"1,458","1,255","1,000",86.08%,68.59%,"1,083",940,866,86.80%,79.96%,"1,049",881,683,83.98%,65.11%,"1,000",852,646,85.20%,64.60%,"1,217","1,032",781,84.80%,64.17%,102,87,77,85.29%,75.49%,135,111,93,82.22%,68.89%,145,128,111,88.28%,76.55%,130,117,100,90.00%,76.92%,173,159,152,91.91%,87.86%,142,132,117,92.96%,82.39%,160,141,120,88.13%,75.00%,180,164,150,91.11%,83.33%,254,232,204,91.34%,80.31%,246,230,196,93.50%,79.67%,308,276,236,89.61%,76.62%,337,302,251,89.61%,74.48%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palo Verde,228,159,105,69.74%,46.05%,211,144,99,68.25%,46.92%,143,104,79,72.73%,55.24%,168,126,91,75.00%,54.17%,182,149,115,81.87%,63.19%,210,169,123,80.48%,58.57%,232,197,163,84.91%,70.26%,255,214,167,83.92%,65.49%,548,404,311,73.72%,56.75%,322,286,200,88.82%,62.11%,293,250,200,85.32%,68.26%,274,245,170,89.42%,62.04%,213,172,121,80.75%,56.81%,166,132,101,79.52%,60.84%,141,108,89,76.60%,63.12%,202,156,130,77.23%,64.36%,185,145,114,78.38%,61.62%,204,171,143,83.82%,70.10%,211,175,147,82.94%,69.67%,471,346,269,73.46%,57.11%,442,388,271,87.78%,61.31%,289,237,174,82.01%,60.21%,232,205,152,88.36%,65.52%,315,255,198,80.95%,62.86%,23,17,15,73.91%,65.22%,33,23,14,69.70%,42.42%,11,9,6,81.82%,54.55%,31,28,17,90.32%,54.84%,27,24,21,88.89%,77.78%,29,27,24,93.10%,82.76%,48,45,37,93.75%,77.08%,91,76,58,83.52%,63.74%,10,9,7,90.00%,70.00%,49,46,40,93.88%,81.63%,52,48,27,92.31%,51.92%,28,18,8,64.29%,28.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palomar,"2,649","2,370","1,904",89.47%,71.88%,"2,757","2,558","2,036",92.78%,73.85%,"2,868","2,644","2,085",92.19%,72.70%,"2,851","2,587","2,057",90.74%,72.15%,"2,870","2,614","2,078",91.08%,72.40%,"2,881","2,630","2,052",91.29%,71.23%,"3,029","2,733","2,198",90.23%,72.57%,"3,551","3,281","2,559",92.40%,72.06%,"4,164","3,802","2,915",91.31%,70.00%,"3,285","3,266","2,493",99.42%,75.89%,"3,413","3,062","2,171",89.72%,63.61%,"3,137","2,850","2,074",90.85%,66.11%,"3,082","2,715","2,033",88.09%,65.96%,"2,975","2,754","2,135",92.57%,71.76%,"2,768","2,481","1,958",89.63%,70.74%,"2,857","2,533","1,952",88.66%,68.32%,"2,857","2,541","1,990",88.94%,69.65%,"2,981","2,715","2,090",91.08%,70.11%,"3,051","2,733","2,080",89.58%,68.17%,"3,209","2,916","2,243",90.87%,69.90%,"2,820","2,664","2,097",94.47%,74.36%,"2,404","2,382","1,879",99.08%,78.16%,"2,318","2,039","1,507",87.96%,65.01%,"2,310","2,102","1,555",91.00%,67.32%,456,429,380,94.08%,83.33%,541,500,444,92.42%,82.07%,526,497,435,94.49%,82.70%,542,500,438,92.25%,80.81%,510,468,396,91.76%,77.65%,476,441,387,92.65%,81.30%,445,399,343,89.66%,77.08%,452,420,366,92.92%,80.97%,414,414,358,100.00%,86.47%,382,345,253,90.31%,66.23%,280,258,208,92.14%,74.29%,295,275,233,93.22%,78.98%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasadena,"4,033","3,460","2,906",85.79%,72.06%,"3,348","2,952","2,489",88.17%,74.34%,"4,109","3,649","2,930",88.81%,71.31%,"4,932","4,141","3,456",83.96%,70.07%,"5,000","4,318","3,640",86.36%,72.80%,"4,624","3,953","3,340",85.49%,72.23%,"5,223","4,482","3,755",85.81%,71.89%,"6,376","5,424","4,421",85.07%,69.34%,"7,336","6,048","4,775",82.44%,65.09%,"6,636","5,313","4,143",80.06%,62.43%,"5,881","4,646","3,526",79.00%,59.96%,"6,128","5,000","3,784",81.59%,61.75%,"3,795","3,202","2,681",84.37%,70.65%,"3,877","3,257","2,752",84.01%,70.98%,"4,607","3,883","3,223",84.28%,69.96%,"4,775","4,029","3,344",84.38%,70.03%,"4,797","4,096","3,503",85.39%,73.02%,"4,524","3,788","3,233",83.73%,71.46%,"4,610","3,758","3,149",81.52%,68.31%,"5,189","4,107","3,286",79.15%,63.33%,"3,134","3,048","2,915",97.26%,93.01%,"4,671","3,576","2,865",76.56%,61.34%,"3,908","3,095","2,502",79.20%,64.02%,"4,438","3,581","2,861",80.69%,64.47%,345,306,256,88.70%,74.20%,"1,241","1,141","1,022",91.94%,82.35%,"1,427","1,236","1,093",86.62%,76.59%,"1,204","1,072",950,89.04%,78.90%,"1,017",918,836,90.27%,82.20%,775,685,638,88.39%,82.32%,895,803,702,89.72%,78.44%,"1,005",839,725,83.48%,72.14%,"1,468","1,197",987,81.54%,67.23%,"1,248",948,728,75.96%,58.33%,"1,411","1,195",984,84.69%,69.74%,"1,544","1,301","1,062",84.26%,68.78%,276,249,233,90.22%,84.42%,,,,,,,,,,,,,,,,,,,,,855,777,695,90.88%,81.29%,892,806,702,90.36%,78.70%,"1,091",939,835,86.07%,76.54%,"1,110",909,751,81.89%,67.66%,"1,176",999,852,84.95%,72.45%,,,,,,,,,,
Porterville,385,312,232,81.04%,60.26%,389,325,250,83.55%,64.27%,414,362,265,87.44%,64.01%,420,360,269,85.71%,64.05%,461,403,316,87.42%,68.55%,654,572,440,87.46%,67.28%,647,597,435,92.27%,67.23%,856,799,634,93.34%,74.07%,"1,105",985,690,89.14%,62.44%,830,710,481,85.54%,57.95%,836,730,545,87.32%,65.19%,830,748,584,90.12%,70.36%,356,298,254,83.71%,71.35%,366,312,216,85.25%,59.02%,391,338,267,86.45%,68.29%,404,357,261,88.37%,64.60%,448,369,278,82.37%,62.05%,501,425,333,84.83%,66.47%,489,427,316,87.32%,64.62%,694,602,413,86.74%,59.51%,463,404,316,87.26%,68.25%,292,241,183,82.53%,62.67%,360,291,198,80.83%,55.00%,518,419,271,80.89%,52.32%,99,77,66,77.78%,66.67%,74,70,60,94.59%,81.08%,63,55,48,87.30%,76.19%,102,96,84,94.12%,82.35%,136,117,97,86.03%,71.32%,141,120,100,85.11%,70.92%,117,97,86,82.91%,73.50%,109,96,87,88.07%,79.82%,102,93,74,91.18%,72.55%,84,74,57,88.10%,67.86%,123,99,74,80.49%,60.16%,145,102,83,70.34%,57.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redwoods,726,647,436,89.12%,60.06%,814,687,532,84.40%,65.36%,703,608,484,86.49%,68.85%,684,594,468,86.84%,68.42%,730,645,517,88.36%,70.82%,729,610,477,83.68%,65.43%,810,659,498,81.36%,61.48%,862,703,553,81.55%,64.15%,"1,259","1,117",905,88.72%,71.88%,970,804,591,82.89%,60.93%,718,630,457,87.74%,63.65%,838,751,575,89.62%,68.62%,788,691,515,87.69%,65.36%,793,683,520,86.13%,65.57%,722,609,491,84.35%,68.01%,755,624,503,82.65%,66.62%,793,699,549,88.15%,69.23%,710,586,474,82.54%,66.76%,730,615,497,84.25%,68.08%,"1,000",864,736,86.40%,73.60%,"1,051",910,744,86.58%,70.79%,873,738,572,84.54%,65.52%,681,581,468,85.32%,68.72%,721,633,495,87.79%,68.65%,57,40,36,70.18%,63.16%,73,63,55,86.30%,75.34%,51,47,42,92.16%,82.35%,81,71,57,87.65%,70.37%,60,51,44,85.00%,73.33%,154,139,128,90.26%,83.12%,57,40,32,70.18%,56.14%,120,102,87,85.00%,72.50%,94,70,63,74.47%,67.02%,63,56,42,88.89%,66.67%,117,106,98,90.60%,83.76%,67,49,32,73.13%,47.76%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reedley College,"1,676","1,477","1,115",88.13%,66.53%,"1,915","1,710","1,277",89.30%,66.68%,"2,072","1,883","1,394",90.88%,67.28%,"2,379","2,078","1,547",87.35%,65.03%,"1,279","1,128",770,88.19%,60.20%,"1,311","1,202",894,91.69%,68.19%,"1,901","1,715","1,191",90.22%,62.65%,"2,104","1,916","1,326",91.06%,63.02%,"2,855","2,488","1,558",87.15%,54.57%,"1,273","1,013",675,79.58%,53.02%,"1,112",924,618,83.09%,55.58%,"1,329","1,151",646,86.61%,48.61%,"2,156","1,913","1,383",88.73%,64.15%,"1,888","1,667","1,194",88.29%,63.24%,"2,091","1,855","1,368",88.71%,65.42%,"2,363","2,056","1,585",87.01%,67.08%,"1,438","1,276",894,88.73%,62.17%,"1,449","1,306",961,90.13%,66.32%,"1,674","1,457","1,010",87.04%,60.33%,"2,496","2,169","1,455",86.90%,58.29%,"1,821","1,561","1,194",85.72%,65.57%,806,688,458,85.36%,56.82%,964,826,489,85.68%,50.73%,"1,160","1,019",688,87.84%,59.31%,111,102,85,91.89%,76.58%,156,149,128,95.51%,82.05%,424,376,314,88.68%,74.06%,545,481,399,88.26%,73.21%,544,473,389,86.95%,71.51%,526,451,362,85.74%,68.82%,627,564,453,89.95%,72.25%,697,609,492,87.37%,70.59%,752,657,537,87.37%,71.41%,389,353,297,90.75%,76.35%,287,259,224,90.24%,78.05%,418,396,329,94.74%,78.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
