year,college,math_retention_rate,math_success_rate,english_retention_rate,english_success_rate,eops_headcount,eops_care_headcount,aid_ftft_pell_grant_rate,aid_ftft_federal_loan_rate,aid_pell_grant_rate,aid_federal_loan_rate,aid_loan_principal,aid_median_debt_first_generation_students,aid_median_debt_non_first_generation_students,student_demographics_student_faculty_ratio,cost_avg_net_price_public,cost_net_price_public_by_income_level_0_30000,cost_net_price_public_by_income_level_30001_48000,cost_net_price_public_by_income_level_48001_75000,cost_net_price_public_by_income_level_75001_110000,cost_title_iv_public_by_income_level_0_30000,cost_title_iv_public_by_income_level_30001_48000,cost_title_iv_public_by_income_level_48001_75000,cost_attendance_academic_year,cost_tuition_in_state,cost_tuition_out_of_state,cost_booksupply,cost_roomboard_offcampus,cost_otherexpense_offcampus,cost_otherexpense_withfamily,completion_title_iv_transf_completed_4yr_by_4yrs,aid_median_debt_income_0_30000,percent_stem,percent_social_science
2016,Berkeley City,0.7724297266076242,0.5769477602361699,0.7907250722930277,0.6487094355788797,1535.0,86.0,0.4816,0.0088,0.2417,0.0106,4786.5,4740.0,5000.0,33.0,7846.0,7440.0,8153.0,10140.0,12035.0,583.0,158.0,71.0,14617.0,1220.0,7538.0,1791.0,12492.0,4158.0,4158.0,0.052290606201,5000.0,0.015600000000000001,0.321
2017,Berkeley City,0.7772919399504445,0.5857746684156828,0.8492252681764004,0.7343563766388558,1083.0,103.0,0.4575,0.0229,0.2482,0.0191,3500.0,3500.0,3750.0,24.0,3011.0,2267.0,3499.0,5572.0,8048.0,457.0,128.0,75.0,9956.0,1386.0,7196.0,1700.0,11300.0,4000.0,3700.0,0.037832310838,3500.0,0.0326,0.20809999999999998
2019,Berkeley City,0.8231865284974094,0.6107512953367875,0.8309128630705395,0.6407330567081605,1802.0,154.0,0.4436,0.0075,0.2887,0.022,9500.0,9500.0,10500.0,24.0,6907.0,6716.0,6814.0,8211.0,10436.0,84.0,20.0,11.0,14075.0,1220.0,8110.0,1971.0,15084.0,5274.0,4698.0,0.024956217163,9500.0,0.13790000000000002,0.16870000000000002
2018,Berkeley City,0.7934347477982386,0.6677341873498799,0.8380187416331994,0.7008032128514057,307.0,28.0,0.3162,0.0074,0.132,0.0115,9500.0,9500.0,9900.0,17.0,6975.0,6239.0,7818.0,10242.0,12969.0,61.0,19.0,7.0,14464.0,1492.0,9712.0,1917.0,17352.0,4257.0,4257.0,0.047244094488,10500.0,0.021,0.3746
2020,Berkeley City,0.8086904043452021,0.5612552806276403,0.910474892069984,0.733924108157237,664.0,41.0,0.5496,0.0035,0.2434,0.0074,6625.0,6350.0,7182.0,21.0,5818.0,4761.0,5803.0,8364.0,11686.0,272.0,99.0,88.0,13773.0,1420.0,9370.0,1080.0,19216.0,3784.0,8780.0,,8000.0,0.0102,0.1696
2022,Berkeley City,0.7558874210224009,0.5864445720850087,0.7978571428571428,0.6260714285714286,884.0,17.0,0.456,0.0017,0.2858,0.0036,,,,22.0,1756.0,682.0,1799.0,4418.0,6423.0,607.0,269.0,174.0,9773.0,1172.0,9572.0,1152.0,17784.0,4860.0,4374.0,,,0.07680000000000001,0.2229
2012,Berkeley City,0.8016308168142837,0.6450161675804864,0.8404353440324663,0.7055893746541229,675.0,35.0,0.4302,0.0492,0.1722,0.0313,3500.0,3500.0,3500.0,30.0,6107.0,6107.0,6662.0,8522.0,10391.0,566.0,0.0,0.0,11823.0,1140.0,5532.0,1665.0,10962.0,4158.0,4275.0,0.10675606,3500.0,0.0918,0.2584
2015,Berkeley City,0.7995399858457183,0.6146496815286624,0.8243698828062289,0.6922459463798363,581.0,44.0,0.3148,0.0139,0.1704,0.0173,4546.0,5000.0,4500.0,21.0,6903.0,6142.0,6854.0,8853.0,10343.0,282.0,114.0,79.0,12616.0,1318.0,6637.0,1764.0,11970.0,4167.0,4284.0,0.056746032,4500.0,0.0415,0.4287
2018,Berkeley City,0.8111675126903554,0.5208121827411167,0.8947696139476962,0.7054794520547946,310.0,17.0,0.585,0.0,0.1984,0.0,6588.386269070735,6863.209737827715,6928.157303370786,37.0,10167.0,9335.0,11365.0,10645.0,12798.0,128.0,54.0,27.0,14567.0,1410.0,8430.0,1917.0,13799.0,4248.0,4365.0,0.028050490884,7127.79381443299,0.15400000000000003,0.36719999999999997
2021,Butte,0.7808032675289313,0.6446562287270252,0.7385976855003403,0.6024506466984343,373.0,2.0,0.3071,0.0071,0.119,0.0047,,,,25.0,7530.0,6271.0,8128.0,10372.0,15664.75,22.0,13.0,7.0,14602.0,1148.0,8684.0,1724.0,22066.0,6796.0,6796.0,,,0.052700000000000004,0.1844
2022,Butte,0.8360605125038593,0.65405989502933,0.8331724581724582,0.675032175032175,307.0,16.0,0.4077,0.0088,0.1878,0.0072,,,,26.0,4212.0,3079.0,3780.0,6098.0,7745.0,244.0,116.0,116.0,11066.0,1162.0,9322.0,1152.0,17784.0,3924.0,3348.0,,,0.059399999999999994,0.2818
2015,Butte,0.763724808895066,0.6226546212647672,0.7938439513242663,0.6413743736578382,768.0,172.0,0.6148,0.0,0.3203,0.0,3500.0,3500.0,3500.0,25.0,7520.0,7166.0,7611.0,9716.0,10587.0,222.0,49.0,31.0,13736.0,1142.0,5678.0,1764.0,11970.0,4168.0,4168.0,0.043159026,3500.0,0.10729999999999999,0.31189999999999996
2016,Butte,0.7128764278296988,0.5311526479750779,0.8181338956246705,0.6879283078545071,396.0,58.0,0.6111,0.0,0.4003,0.0,3500.0,3500.0,3500.0,28.0,8092.0,7697.0,7916.0,10672.0,11852.0,351.0,149.0,58.0,14656.0,1327.0,6926.0,1791.0,12492.0,4158.0,4968.0,0.029652351738,3500.0,0.0602,0.2744
2017,Butte,0.7597652297105849,0.5907710989678203,0.8504750791798633,0.7332888814802467,2095.0,22.0,0.5185,0.0077,0.3491,0.0209,6750.0,7000.0,6295.0,26.0,2825.0,2415.0,3207.0,5974.0,6495.0,499.0,96.0,48.0,9888.0,1175.0,6335.0,1854.0,13294.0,3006.0,3276.0,0.091224419008,7000.0,0.0543,0.3934
2019,Butte,0.8013373218370579,0.6267816294210804,0.8513453903837671,0.6879870607263637,1145.0,23.0,0.4436,0.0195,0.265,0.0315,10613.0,10500.0,11707.0,29.0,9875.0,9387.0,9474.0,12545.0,14326.0,377.0,133.0,69.0,17298.0,1220.0,8110.0,1971.0,15084.0,5274.0,4698.0,0.08066712049,11913.0,0.0321,0.1602
2021,Butte,0.7324710687542546,0.5245550909267723,0.7954309449636553,0.5784008307372793,1442.0,72.0,0.5528,0.0045,0.3556,0.0137,,,,27.0,4301.0,3759.0,4336.0,5876.0,6472.0,870.0,312.0,238.0,11991.0,1556.0,11444.0,1125.0,17253.0,4761.0,4275.0,,,0.1329,0.27990000000000004
2020,Butte,0.8258407079646017,0.6569911504424779,0.8315270935960591,0.6607553366174056,814.0,23.0,0.4278,0.0221,0.1895,0.0135,8250.0,9000.0,5500.0,21.0,11667.0,11061.0,12146.0,12748.0,14384.0,151.0,54.0,37.0,18472.0,1178.0,8138.0,1080.0,26109.0,3910.0,4458.0,,9500.0,0.0533,0.2875
2022,Butte,0.8483606557377049,0.6086065573770492,0.8717504332755632,0.6568457538994801,597.0,8.0,0.3898,0.0,0.0489,0.0,,,,24.0,13181.0,13310.0,12387.0,13257.0,10817.356060606062,16.0,3.0,4.0,20851.0,1288.0,9884.0,2178.0,17784.0,3924.0,9360.0,,,0.0032,0.43119999999999997
2012,Butte,0.7708417237213049,0.5932339911397503,0.7391304347826086,0.5787358421629522,539.0,65.0,0.5394,0.0049,0.2875,0.0008,3500.0,3500.0,3500.0,28.0,6171.0,6171.0,6872.0,8769.0,9230.0,434.0,0.0,0.0,11843.0,1238.0,4420.0,1563.0,6640.0,4755.0,7500.0,0.038649489,3500.0,0.049800000000000004,0.2082
2015,Butte,0.8840483683948981,0.6890839821103197,0.9051241415742208,0.7398837823560486,1225.0,28.0,0.2038,0.0998,0.2418,0.1016,5500.0,5500.0,5500.0,47.0,9781.0,8512.0,9577.0,12045.0,14028.0,338.0,116.0,74.0,15217.0,1374.0,8086.0,1680.0,11650.0,3000.0,3000.0,0.085406859,5950.0,0.0542,0.23759999999999998
2018,Butte,0.8288516292312559,0.5830433407149637,0.8826322930800543,0.7121212121212122,206.0,19.0,0.316,0.0049,0.1769,0.017,9197.0,9305.0,8868.0,23.0,6065.0,5474.0,5625.0,8598.0,10749.0,107.0,55.0,29.0,13073.0,1140.0,6324.0,1854.0,13293.0,4506.0,4776.0,0.054301403295,9500.0,0.10289999999999999,0.2196
2014,Cabrillo,0.8182114882506527,0.556135770234987,0.8404613166746756,0.6650648726573762,825.0,118.0,0.5894,0.0152,0.3976,0.0328,5470.0,5250.0,5500.0,32.0,3849.0,3544.0,3805.0,6174.0,7031.0,668.0,166.0,81.0,10060.0,1324.0,7120.0,1710.0,8500.0,3870.0,3194.0,0.035099638,5500.0,0.0585,0.509
2015,Cabrillo,0.7537351880473983,0.5708397733127254,0.8268807743070832,0.7133743950725913,303.0,33.0,0.4557,0.0133,0.2295,0.0137,5500.0,5471.0,6000.0,25.0,5078.0,4333.0,5278.0,7144.0,9309.0,247.0,79.0,63.0,11123.0,1138.0,6970.0,1789.0,11720.0,4149.0,4266.0,0.042399639,6000.0,0.08149999999999999,0.20490000000000003
2020,Cabrillo,0.8172804532577904,0.6798866855524079,0.8710106382978723,0.6928191489361702,211.0,29.0,0.6701,0.0412,0.5427,0.0574,9250.0,8035.0,12500.0,13.0,7936.0,7396.0,8045.0,10525.0,7732.333333333334,45.0,9.0,9.0,14349.0,1112.0,8072.0,1080.0,16580.0,4642.0,4163.0,,9875.0,0.0947,0.30000000000000004
2021,Cabrillo,0.7342313987158504,0.5224726173989677,0.7936308198625496,0.5428322524441003,1354.0,44.0,0.5269,0.0,0.1983,0.0033,,,,29.0,10278.0,9744.0,9996.0,12875.0,15586.0,431.0,148.0,76.0,18616.0,1238.0,9012.0,1125.0,17253.0,4761.0,4275.0,,,0.0233,0.3513
2022,Cabrillo,0.7984016499097706,0.6024748646558391,0.8065673784317244,0.6339493988874932,576.0,33.0,0.3915,0.0009,0.244,0.0065,,,,19.0,4399.0,3380.0,4346.0,7187.0,7871.0,240.0,96.0,82.0,11522.0,1332.0,9844.0,2625.0,14800.0,4500.0,4200.0,,,0.07610000000000001,0.2036
2012,Cabrillo,0.7102380052890064,0.4952776728371741,0.8047321185749252,0.6913244492793038,1113.0,76.0,0.6688,0.1239,0.3367,0.0542,4750.0,4500.0,4750.0,41.0,6785.0,6785.0,8307.0,9706.0,11801.0,492.0,0.0,0.0,12366.0,1220.0,6160.0,1665.0,10962.0,4158.0,4275.0,0.04368699,4750.0,0.0336,0.3637
2023,Cabrillo,0.7295918367346939,0.5331632653061225,0.8205285802089736,0.6551936078672403,291.0,19.0,0.3444,0.0091,0.1684,0.0086,,,,16.0,15517.0,13784.0,16826.0,17329.0,20371.0,56.0,27.0,26.0,23789.0,1558.0,10828.0,2169.0,24645.0,5866.0,5224.0,,,0.036,0.4196000000000001
2013,Cabrillo,0.7847009735744089,0.5484005563282337,0.8213955942487798,0.6686452974541617,752.0,91.0,0.5441,0.0059,0.3862,0.0159,3584.0,4000.0,3500.0,26.0,3058.0,2475.0,3319.0,5499.0,6294.0,766.0,266.0,145.0,9243.0,1346.0,7422.0,1710.0,11268.0,2844.0,2844.0,0.0634853,4000.0,0.0672,0.37320000000000003
2015,Cabrillo,0.9195849546044098,0.7302204928664072,0.8779697624190065,0.6630669546436285,464.0,36.0,0.7044,0.0,0.5634,0.0,4973.5450762829405,5070.262152777778,5065.576388888889,30.0,2587.0,2290.0,2450.0,4918.0,6876.0,202.0,69.0,28.0,9162.0,1322.0,8098.0,1710.0,8500.0,3870.0,3194.0,0.032139578,5212.576530612245,0.091,0.4331
2017,Cabrillo,0.8482371479220012,0.6876107937758519,0.8542835963147305,0.7047548448586254,737.0,18.0,0.4271,0.0142,0.1892,0.0143,4004.0,4394.0,3500.0,33.0,5423.0,4602.0,5453.0,8219.0,9163.0,331.0,121.0,74.0,12286.0,1142.0,5894.0,1854.0,13293.0,4239.0,4374.0,0.09207984546,4500.0,0.10010000000000001,0.3618
2020,Cabrillo,0.843304347826087,0.6627826086956522,0.8697063996752807,0.7285888242457043,801.0,20.0,0.3643,0.0085,0.1732,0.0101,7250.0,7250.0,7725.0,19.0,6585.0,5728.0,5800.0,8738.0,10357.0,175.0,73.0,77.0,13885.0,1324.0,8170.0,1972.0,16580.0,5274.0,4698.0,,7725.0,0.047,0.27099999999999996
2023,Cabrillo,0.8375893769152196,0.5699693564862104,0.8364444444444444,0.6017777777777777,212.0,7.0,0.632,0.0087,0.1788,0.0049,,,,24.0,2699.0,2182.0,2000.0,4518.0,8225.0,79.0,33.0,23.0,13012.0,1108.0,9076.0,938.0,19431.0,6192.0,5220.0,,,0.11069999999999998,0.3035
2023,Canada,0.8099476439790576,0.669109947643979,0.8318921668362157,0.6742115971515769,946.0,69.0,0.4553,0.0298,0.1989,0.0272,,,,28.0,4628.0,3744.0,3666.0,6788.0,9369.0,265.0,119.0,110.0,12986.0,1288.0,12808.0,1152.0,21474.0,6192.0,5372.0,,,0.1008,0.3049
2012,Canada,0.767219387755102,0.5867346938775511,0.8285144566301097,0.7076271186440678,224.0,45.0,0.5482,0.0245,0.2658,0.0271,5500.0,5500.0,5500.0,28.0,5784.0,5784.0,5906.0,7169.0,7547.0,365.0,0.0,0.0,11351.0,1138.0,6562.0,1665.0,10962.0,4158.0,4275.0,0.038461539,5500.0,0.09019999999999999,0.18929999999999997
2017,Canada,0.8687089715536105,0.7396061269146609,0.8938356164383562,0.7534246575342466,187.0,38.0,0.6508,0.0556,0.5399,0.0761,5250.0,5250.0,6000.0,16.0,6766.0,6640.0,8715.0,8653.0,11448.5,76.0,2.0,3.0,13199.0,1112.0,8672.0,1854.0,13293.0,4239.0,4374.0,0.043165467626,5750.0,0.0926,0.30369999999999997
2018,Canada,0.7833568768460254,0.5640169513291383,0.8292547890599048,0.6547447680212601,2102.0,82.0,0.481,0.0025,0.2336,0.0064,6500.0,6500.0,6344.0,38.0,8748.0,8307.0,8983.0,11515.0,12585.0,705.0,172.0,88.0,15837.0,1220.0,7746.0,1917.0,13779.0,4248.0,4365.0,0.041635870904,6537.0,0.0192,0.2718
2019,Canada,0.7799475371611775,0.5750510055377441,0.8364587319811201,0.7156525066972829,990.0,96.0,0.4352,0.0166,0.252,0.0159,4500.0,4500.0,4500.0,24.0,2897.0,2124.0,2899.0,5815.0,7584.0,479.0,139.0,104.0,10110.0,1330.0,8750.0,1750.0,14000.0,4500.0,4200.0,0.057132590729,4552.0,0.0425,0.20600000000000004
2021,Canada,0.7527743526510481,0.5369913686806412,0.7433817250213492,0.5324508966695133,832.0,72.0,0.5301,0.0029,0.2374,0.0081,,,,20.0,8181.0,7946.0,8115.0,9943.0,10283.0,125.0,40.0,17.0,15980.0,1238.0,9012.0,1125.0,17253.0,4761.0,4275.0,,,0.081,0.2201
2020,Canada,0.7787445618396519,0.6550652579241765,0.8163403106009454,0.7164078325455773,315.0,27.0,0.2993,0.0073,0.1359,0.01,10062.0,9500.0,10500.0,16.0,8804.0,8024.0,8692.0,11021.0,9723.0,49.0,15.0,18.0,15841.0,1494.0,9864.0,1917.0,18072.0,5274.0,4698.0,,10700.0,0.0341,0.3965
2022,Canada,0.6781761841522798,0.4063745019920319,0.8552423186569528,0.6034209692746278,472.0,24.0,0.5289,0.0,0.2337,0.0053,,,,22.0,3795.0,2653.0,2884.0,6037.0,8196.0,107.0,62.0,44.0,12493.0,1420.0,11380.0,1440.0,19674.0,3924.0,4374.0,,,0.0155,0.18180000000000002
2012,Canada,0.8524096385542169,0.6686746987951807,0.8178571428571428,0.6571428571428571,425.0,78.0,0.7961,0.0,0.5341,0.0,4446.936893203883,4405.082474226804,4545.298969072165,28.0,2311.0,2311.0,2641.0,4056.0,3330.0,284.0,0.0,0.0,8265.0,1322.0,2162.0,1638.0,8500.0,3996.0,3194.0,0.04154002,4524.865,0.0271,0.5091
2014,Canada,0.8273470398810998,0.6527124102055982,0.8573895524535905,0.7241329687724852,601.0,33.0,0.4583,0.0359,0.1915,0.0223,3500.0,3500.0,3500.0,30.0,6265.0,5709.0,6662.0,8522.0,10391.0,434.0,107.0,71.0,12446.0,1142.0,5774.0,1746.0,11493.0,4149.0,4599.0,0.111256974,3500.0,0.089,0.415
2017,Canada,0.7963061623157521,0.6137453383058071,0.8319612590799031,0.6958837772397094,726.0,30.0,0.2644,0.0079,0.1528,0.0131,6250.0,6125.0,6500.0,20.0,6125.0,5325.0,6165.0,8157.0,8491.0,179.0,78.0,62.0,12706.0,1282.0,7328.0,1854.0,13293.0,4374.0,4239.0,0.037802197802,6608.0,0.0332,0.4426
2020,Canada,0.7420435510887772,0.5385259631490787,0.8461538461538461,0.6153846153846154,349.0,17.0,0.611,0.0,0.2275,0.0,7022.9514563106795,7277.831168831169,7050.467532467533,25.0,6837.0,6078.0,7180.0,8311.0,11480.0,140.0,52.0,38.0,15037.0,1104.0,6192.0,1971.0,15084.0,5274.0,4698.0,,7557.5161290322585,0.0814,0.4113
2018,Canyons,0.765661252900232,0.6029168047729533,0.7643020594965675,0.6394246485779667,286.0,9.0,0.3241,0.0123,0.1855,0.0165,8097.0,7866.0,9500.0,31.0,5927.0,5072.0,6709.0,8595.0,10733.0,67.0,20.0,12.0,13252.0,1254.0,7806.0,1918.0,13780.0,6210.0,6210.0,0.097972972973,9450.0,0.0897,0.2892
2019,Canyons,0.8734116899618806,0.6369123252858958,0.8694652979929524,0.6655431285429754,727.0,15.0,0.4215,0.0095,0.2903,0.012,5500.0,5500.0,5500.0,45.0,2751.0,1885.0,2529.0,5421.0,7521.0,373.0,146.0,91.0,10473.0,1190.0,7646.0,1971.0,15084.0,5244.0,4698.0,0.063557573256,7675.0,0.043199999999999995,0.3162
2012,Canyons,0.7952142459654981,0.612409571508069,0.86414708886619,0.7420837589376915,211.0,56.0,0.2592,0.0901,0.168,0.0549,5500.0,5500.0,5500.0,24.0,8734.0,8640.0,13758.0,13758.0,13764.0,319.0,5.0,1.0,13758.0,1230.0,6404.0,1665.0,10962.0,4158.0,4275.0,0.1165524,5500.0,0.0207,0.2056
2013,Canyons,0.8383162863886703,0.6107395751376868,0.8577429291514982,0.7507700924110894,407.0,22.0,0.1688,0.0465,0.0864,0.0413,6000.0,5500.0,6334.0,24.0,4743.0,4714.0,10399.0,6363.0,9121.5,190.0,1.0,0.0,10399.0,1536.0,8016.0,1710.0,11475.0,4418.0,4418.0,0.086868687,6334.0,0.036899999999999995,0.4557
2015,Canyons,0.8423300970873786,0.6235598705501618,0.8874881065651761,0.774500475737393,554.0,30.0,0.297,0.0137,0.1608,0.0134,5500.0,4875.0,5748.5,28.0,9311.0,8609.0,9699.0,11777.0,13501.0,262.0,78.0,46.0,15919.0,1326.0,6814.0,1764.0,11970.0,5492.0,5610.0,0.07421875,5518.0,0.0838,0.0821
2017,Canyons,0.8079710144927537,0.6781949934123848,0.7932315311597193,0.7139909203466777,816.0,120.0,0.5569,0.0175,0.2241,0.0166,9500.0,9500.0,9457.0,24.0,6077.0,5729.0,6897.0,8191.0,9456.0,102.0,16.0,9.0,12877.0,1230.0,7110.0,1854.0,13293.0,4509.0,4509.0,0.044242768009,9500.0,0.15610000000000002,0.2135
2016,Canyons,0.8333333333333334,0.7225950782997763,0.8142857142857143,0.6757142857142857,520.0,75.0,0.5048,0.0192,0.2184,0.0289,9000.0,9000.0,8962.5,26.0,9001.0,8723.0,9285.0,11723.0,11718.0,83.0,14.0,5.0,15172.0,1232.0,6896.0,1792.0,12500.0,4460.0,4460.0,0.057791537668,9500.0,0.0164,0.7096
2018,Canyons,0.8181011535048802,0.6537267080745341,0.8452729693741677,0.670306258322237,444.0,27.0,0.4739,0.0032,0.2327,0.009,5500.0,5875.0,4625.0,30.0,4848.0,4023.0,4752.0,8057.0,8161.0,191.0,60.0,45.0,12031.0,1420.0,9160.0,1918.0,16810.0,4366.0,4366.0,0.045364891519,7000.0,0.0794,0.1524
2020,Canyons,0.885833987954962,0.6258182770358732,0.8669859985261607,0.6059322033898306,1056.0,69.0,0.6222,0.0107,0.2997,0.0058,3500.0,3500.0,3500.0,16.0,4892.0,4843.0,6936.0,5995.5,10546.0,570.0,8.0,0.0,12717.0,1304.0,8264.0,1971.0,15086.0,4413.0,4413.0,,4000.0,0.1344,0.18500000000000003
2023,Canyons,0.8526903395875329,0.6726624282834548,0.8032434221413205,0.606983286447129,1119.0,17.0,0.3063,0.0073,0.171,0.0071,,,,23.0,7272.0,6859.0,6097.0,9465.0,13263.0,209.0,70.0,46.0,17007.0,1696.0,14656.0,1233.0,21179.0,4827.0,3934.0,,,0.16979999999999998,0.471
2014,Canyons,0.825374531835206,0.6015917602996255,0.8617747440273038,0.6734926052332195,754.0,43.0,0.6032,0.0334,0.3804,0.0423,5500.0,5000.0,5500.0,25.0,4831.0,4401.0,5154.0,7288.0,8685.0,371.0,84.0,44.0,10869.0,1183.0,6223.0,1746.0,11494.0,4152.0,4266.0,0.060903733,5500.0,0.0391,0.2687
2017,Canyons,0.7019927536231884,0.4832427536231884,0.800923675255226,0.6456003889158969,673.0,44.0,0.3988,0.0159,0.2087,0.026,9500.0,9500.0,9500.0,28.0,6823.0,6604.0,6744.0,8830.0,10089.0,137.0,42.0,15.0,13255.0,1220.0,7538.0,1764.0,12492.0,4158.0,4158.0,0.041538461538,9500.0,0.0624,0.1656
2012,Cerritos,0.7696428571428572,0.5669642857142857,0.8620916465687349,0.7311992983994738,192.0,45.0,0.4547,0.0397,0.2461,0.0435,5000.0,4750.0,5250.0,24.0,6669.0,6654.0,12570.0,10125.0,11988.0,404.0,1.0,0.0,12570.0,1350.0,5662.0,1665.0,12051.0,4167.0,4284.0,0.060500291,5000.0,0.0653,0.31699999999999995
2017,Cerritos,0.6582278481012658,0.5791139240506329,0.810566037735849,0.5939622641509434,209.0,25.0,0.6389,0.1667,0.2709,0.0488,5860.0,5655.0,7382.0,16.0,7728.0,7616.0,10072.0,10690.0,10311.0,175.0,6.0,1.0,14477.0,1380.0,10860.0,1854.0,13294.0,4240.0,4374.0,0.023026315789,5914.0,0.0165,0.3663
2018,Cerritos,0.8595284872298625,0.7166011787819253,0.8779208392942298,0.7415355269432523,1053.0,49.0,0.585,0.0037,0.2837,0.0056,5134.0,5250.0,4818.0,25.0,2792.0,2286.0,2959.0,5497.0,7524.0,217.0,62.0,28.0,10250.0,1386.0,7196.0,1700.0,11300.0,4000.0,3700.0,0.034845496384,5250.0,0.1814,0.1373
2019,Cerritos,0.8591954022988506,0.5781609195402299,0.899663612109964,0.6291613501913931,2065.0,153.0,0.6562,0.008,0.3217,0.0076,3500.0,3500.0,3500.0,28.0,2622.0,2582.0,4014.0,4605.0,8484.0,1359.0,20.0,7.0,11022.0,1304.0,7664.0,1971.0,15086.0,3113.0,3113.0,0.050073099415,3500.0,0.1265,0.4235
2021,Cerritos,0.7491582491582491,0.5340441451552562,0.7285861713106295,0.5308565531475749,2013.0,40.0,0.5484,0.0179,0.2513,0.0265,,,,25.0,9186.0,8769.0,9088.0,11562.0,14328.0,254.0,65.0,40.0,16656.0,1238.0,9012.0,1125.0,17253.0,4761.0,4275.0,,,0.0322,0.3618
2023,Cerritos,0.7496045197740113,0.5896045197740113,0.801045751633987,0.6674509803921569,237.0,11.0,0.22,0.0013,0.1419,0.0024,,,,23.0,4175.0,2914.0,3942.0,5945.0,10001.0,81.0,37.0,35.0,14810.0,1168.0,8176.0,1152.0,23076.0,5868.0,5292.0,,,0.098,0.22069999999999998
2022,Cerritos,0.8007213706041478,0.6539675383228133,0.790271760535644,0.6234738085860575,502.0,22.0,0.3759,0.0098,0.2478,0.0168,,,,19.0,4930.0,3825.0,4862.0,7114.0,7402.0,190.0,92.0,77.0,13016.0,1152.0,8448.0,1152.0,22572.0,4860.0,4376.0,,,0.073,0.2197
2012,Cerritos,0.7473055295220243,0.5716963448922212,0.8227113151498785,0.7029435592762625,1092.0,81.0,0.3932,0.031,0.2112,0.0253,4250.0,4250.0,4000.0,35.0,9855.0,9847.0,15933.0,12123.0,12373.0,782.0,1.0,0.0,15933.0,1184.0,6320.0,1666.0,13302.0,5058.0,5176.0,0.106073567,4250.0,0.1252,0.3405
2014,Cerritos,0.7717151945192072,0.5404942500611696,0.8306023540272328,0.6854373413339487,513.0,61.0,0.5284,0.0204,0.3363,0.0213,3500.0,3500.0,4500.0,27.0,6466.0,5748.0,6475.0,8552.0,9466.0,428.0,156.0,120.0,12204.0,1426.0,7366.0,1746.0,17514.0,4150.0,4600.0,0.049279014,4500.0,0.0487,0.25229999999999997
2017,Cerritos,0.7746772178259058,0.6059975010412328,0.8446440452428476,0.7059214903526281,787.0,34.0,0.361,0.0048,0.1933,0.0128,6313.0,6125.0,6500.0,22.0,10424.0,10313.0,11817.0,11113.0,15758.666666666666,137.0,9.0,4.0,17137.0,1356.0,7852.0,1854.0,13293.0,4446.0,9954.0,0.041201716738,6500.0,0.11069999999999999,0.18259999999999998
2020,Cerritos,0.7891936628044455,0.6455426814849846,0.8422811781909337,0.7052433674535199,834.0,60.0,0.3497,0.0167,0.2522,0.0283,9500.0,9500.0,7854.0,26.0,4044.0,3206.0,3721.0,6666.0,8552.0,444.0,139.0,107.0,11415.0,1156.0,7468.0,2224.0,13769.0,3096.0,3096.0,,9500.0,0.0773,0.4955
2023,Cerritos,0.8591121495327103,0.7464953271028038,0.8115755627009646,0.6488745980707395,313.0,8.0,0.2186,0.0029,0.1056,0.0031,,,,21.0,1842.0,-1351.0,2436.0,5505.0,6532.0,65.0,49.0,30.0,13351.0,1490.0,8702.0,1152.0,21452.0,4889.0,4889.0,,,0.0605,0.24450000000000002
2016,Cerro Coso,0.8828996282527881,0.7620817843866171,0.8646408839779005,0.7085635359116023,369.0,70.0,0.752,0.0,0.5177,0.0,3463.0,5301.80412371134,5202.90206185567,21.0,8803.0,8420.0,9129.0,11029.0,11001.0,129.0,29.0,15.0,14789.0,1104.0,6168.0,1791.0,12492.0,4158.0,4284.0,0.039502560351,3347.0,0.0089,0.4273
2017,Cerro Coso,0.8763879817112998,0.6188765512736774,0.9093753153698658,0.7068321727722273,900.0,75.0,0.5122,0.0,0.3232,0.0,4500.0,6623.2,6802.666666666667,24.0,8845.0,8793.0,9902.0,11882.0,12554.5,818.0,26.0,5.0,15463.0,1170.0,7050.0,1854.0,13294.0,4238.0,4374.0,0.044037497275,4703.0,0.0728,0.1648
2022,Cerro Coso,0.6898650436623446,0.5107171209314634,0.8138836772983115,0.6444652908067542,530.0,22.0,0.43,0.0073,0.2575,0.0202,,,,27.0,4248.0,3247.0,4073.0,6519.0,7496.0,247.0,123.0,76.0,11048.0,1288.0,10768.0,1152.0,17764.0,4950.0,4374.0,,,0.14279999999999998,0.29679999999999995
2023,Cerro Coso,0.8293706293706293,0.658974358974359,0.849983181971073,0.6468213925327951,276.0,16.0,0.3971,0.0,0.2405,0.0039,,,,27.0,12591.0,11489.0,11739.0,14730.0,19057.0,123.0,60.0,45.0,22557.0,1366.0,8718.0,2727.0,18126.0,5355.0,4788.0,,,0.1008,0.3564
2012,Cerro Coso,0.8405797101449275,0.6836798991808444,0.7235772357723578,0.5452574525745257,1071.0,168.0,0.7614,0.0,0.5777,0.0,4446.936893203883,4405.082474226804,4545.298969072165,28.0,2291.0,2291.0,3396.0,4725.0,5541.0,586.0,0.0,0.0,8553.0,1326.0,6926.0,1665.0,10962.0,4158.0,4275.0,0.042888165,4524.865,0.0746,0.2801
